業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,301   ,道頓堀ビル店,2026/04/20,月,平日,,曇,24.0,17.0,計,1622658,1800000,0.9015,0.9015,1938781,0.8369,620,216,2617.2,3.35,0,,865,0.7168,0,,0.0000,0.0000,0,267924,0.1651,0.1651,0.1651,0.1651,12272,7933.5,,0.0000,
0001,千房直営,600000,本社,333   ,検証,2026/04/20,月,平日,,曇,24.0,17.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,600000,本社,350   ,直営統括共通,2026/04/20,月,平日,,曇,24.0,17.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,600000,本社,352   ,商品企画,2026/04/20,月,平日,,曇,24.0,17.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,000001,第1エリア,702   ,Chibo`s Kitchen ららぽーと甲子園店,2026/04/20,月,平日,,曇,24.0,17.0,計,76511,120000,0.6376,0.6376,75713,1.0105,94,94,813.9,,0,,96,0.9792,0,,0.0000,0.0000,0,27332,0.3572,0.3572,0.3572,0.3572,1250,3672.5,,0.0000,
0001,千房直営,040000,ODEN事業部,704   ,すみ吉 心斎橋,2026/04/20,月,平日,,曇,24.0,17.0,計,,0,,,171671,0.0000,,,,0,0,,9,0.0000,0,,,,0,0,,,,,0,,,,
0001,千房直営,030000,キッチンカー,800   ,キッチンカー,2026/04/20,月,平日,,曇,24.0,17.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0002,千房FC,500002,FC第2エリア,515   ,大和郡山店,2026/04/20,月,平日,休,曇,24.0,15.0,計,,0,,,,,,,,0,0,,,,0,,,,,0,,,,,0,,,,
0002,千房FC,500003,FC第3エリア,516   ,阪急服部店,2026/04/20,月,平日,,曇,24.0,16.0,計,94704,73000,1.2973,1.2973,39224,2.4144,52,20,1821.2,1.21,49,1.0612,22,2.3636,0,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500003,FC第3エリア,522   ,金剛店,2026/04/20,月,平日,,曇,24.0,15.0,計,65344,90000,0.7260,0.7260,70766,0.9234,32,18,2042.0,0.73,47,0.6809,38,0.8421,1890,,0.0000,0.0000,,22865,0.3499,0.3499,0.3499,0.3499,1096,3577.2,,0.0000,
0002,千房FC,500004,FC第4エリア,526   ,高知野市店,2026/04/20,月,平日,,雨,21.0,16.0,計,21520,25000,0.8608,0.8608,30612,0.7030,12,5,1793.3,0.52,12,1.0000,14,0.8571,8725,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500004,FC第4エリア,527   ,岡山大安寺店,2026/04/20,月,平日,,,,,計,127392,93000,1.3698,1.3698,115801,1.1001,82,44,1553.6,0.85,76,1.0789,82,1.0000,15624,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500004,FC第4エリア,529   ,高知南国店,2026/04/20,月,平日,,雨,21.0,16.0,計,78576,70000,1.1225,1.1225,68988,1.1390,57,28,1378.5,1.30,56,1.0179,55,1.0364,15353,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500004,FC第4エリア,531   ,高松レインボー店,2026/04/20,月,平日,,雨,24.0,16.0,計,159577,100000,1.5958,1.5958,60355,2.6440,117,37,1363.9,1.83,52,2.2500,35,3.3429,0,,0.0000,0.0000,0,42951,0.2692,0.2692,0.2692,0.2692,2226,4301.3,,0.0000,
0002,千房FC,500002,FC第2エリア,534   ,札幌アスティ４５店,2026/04/20,月,平日,,晴,15.0,6.0,計,107301,110000,0.9755,0.9755,132174,0.8118,59,32,1818.7,1.23,69,0.8551,76,0.7763,27390,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500001,FC第1エリア,535   ,丸太町七本松店,2026/04/20,月,平日,,曇,25.0,17.0,計,28387,38000,0.7470,0.7470,22316,1.2720,14,10,2027.6,0.54,14,1.0000,17,0.8235,11856,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500001,FC第1エリア,537   ,橋本高野口店,2026/04/20,月,平日,,曇,23.0,13.0,計,95620,100000,0.9562,0.9562,71182,1.3433,70,38,1366.0,0.76,67,1.0448,49,1.4286,20047,5126,0.0536,0.0536,,0,0.0000,0.0000,0.0536,0.0536,0,,,0.0000,
0002,千房FC,500002,FC第2エリア,541   ,仙台一番町店,2026/04/20,月,平日,,晴,15.0,9.0,計,,80000,0.0000,0.0000,48685,0.0000,,,,0,32,0.0000,18,0.0000,23520,,,,,0,,,,,0,,,,
0002,千房FC,500004,FC第4エリア,542   ,広島パセーラ店,2026/04/20,月,平日,,曇,24.0,17.0,計,76538,80000,0.9567,0.9567,58475,1.3089,44,24,1739.5,0.79,48,0.9167,42,1.0476,51569,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500002,FC第2エリア,544   ,静岡パルシェ店,2026/04/20,月,平日,,曇,22.0,15.0,計,132452,115000,1.1518,1.1518,94592,1.4002,61,40,2171.3,1.53,69,0.8841,51,1.1961,21735,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500001,FC第1エリア,546   ,江坂店,2026/04/20,月,平日,,曇,25.0,17.0,計,37810,80000,0.4726,0.4726,74912,0.5047,25,16,1512.4,0.74,48,0.5208,39,0.6410,12560,1530,0.0405,0.0405,,0,0.0000,0.0000,0.0405,0.0405,0,,,0.0000,
0002,千房FC,500002,FC第2エリア,554   ,ザ・モール仙台長町店,2026/04/20,月,平日,,晴,15.0,9.0,計,69039,80000,0.8630,0.8630,59142,1.1673,46,31,1500.8,0.92,48,0.9583,44,1.0455,0,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500003,FC第3エリア,558   ,ADVANCE 広尾店,2026/04/20,月,平日,,曇,23.0,16.0,計,90473,230000,0.3934,0.3934,206630,0.4379,8,4,11309.1,0.38,23,0.3478,6,1.3333,0,,0.0000,0.0000,,8200,0.0906,0.0906,0.0906,0.0906,323,16806.1,,0.0000,
0002,千房FC,500004,FC第4エリア,560   ,イオンモール白山店,2026/04/20,月,平日,,晴,25.0,13.0,計,86711,95000,0.9127,0.9127,100934,0.8591,63,31,1376.4,1.26,63,1.0000,73,0.8630,0,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500001,FC第1エリア,561   ,京都祇園店,2026/04/20,月,平日,,曇,24.0,16.0,計,160525,200000,0.8026,0.8026,306448,0.5238,81,25,1981.8,1.98,68,1.1912,117,0.6923,0,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500004,FC第4エリア,562   ,せんちゅうパル店,2026/04/20,月,平日,,曇,24.0,16.0,計,128093,190000,0.6742,0.6742,169024,0.7578,92,57,1392.3,3.41,133,0.6917,111,0.8288,0,-6300,-0.0492,-0.0492,0,69034,0.5389,0.5389,0.4898,0.4898,3221,2386.1,,0.0000,
0002,千房FC,500003,FC第3エリア,563   ,北新地,2026/04/20,月,平日,,曇,24.0,17.0,計,286955,170000,1.6880,1.6880,100200,2.8638,34,14,8439.9,,20,1.7000,11,3.0909,10880,18598,0.0648,0.0648,,0,0.0000,0.0000,0.0648,0.0648,0,,,0.0000,
1004,千房フロンティア,300000,IZAKAYA事業部,703   ,いやさか 福島本店,2026/04/20,月,平日,,曇,24.0,17.0,計,273722,350000,0.7821,0.7821,431868,0.6338,76,15,3601.6,1.06,95,0.8000,124,0.6129,0,55613,0.2032,0.2032,0,75306,0.2751,0.2751,0.4783,0.4783,3475,4726.1,,0.0000,
1004,千房フロンティア,300000,IZAKAYA事業部,705   ,ときわ福島,2026/04/20,月,平日,,曇,24.0,17.0,計,51619,110000,0.4693,0.4693,92239,0.5596,14,4,3687.1,0.35,30,0.4667,26,0.5385,0,24627,0.4771,0.4771,0,23422,0.4537,0.4537,0.9308,0.9308,1127,2748.1,,0.0000,
1004,千房フロンティア,300000,IZAKAYA事業部,706   ,いやさか別邸(旧 大阪吉野工房),2026/04/20,月,平日,,曇,24.0,17.0,計,0,2000,0.0000,0.0000,1047,0.0000,0,0,,,1,0.0000,1,0.0000,0,,,,0,0,,,,,0,,,,
