業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/01,木,日祝,,曇,8.0,3.0,計,1633012,1400000,1.1664,1.1664,1463995,1.1154,641,244,2547.6,7.28,700,0.9157,628,1.0207,0,,0.0000,0.0000,0,226628,0.1388,0.1388,0.1388,0.1388,10253,9556.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/02,金,平日,,晴,7.0,3.0,計,1526596,1400000,1.0904,1.1284,1573463,0.9702,623,241,2450.4,7.08,700,0.8900,699,0.8913,0,80950,0.0530,0.0256,0,240217,0.1574,0.1478,0.2104,0.1734,10821,8464.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/03,土,土曜,,雨,8.0,3.0,計,1412167,1400000,1.0087,1.0885,1342627,1.0518,571,228,2473.1,6.49,700,0.8157,589,0.9694,0,244880,0.1734,0.0713,0,224160,0.1587,0.1511,0.3321,0.2224,10174,8328.1,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/04,日,日祝,,晴,9.0,4.0,計,555412,700000,0.7934,1.0464,941958,0.5896,256,106,2169.6,2.91,350,0.7314,459,0.5577,0,,0.0000,0.0635,0,144701,0.2605,0.1630,0.2605,0.2265,6573,5069.9,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/05,月,平日,,晴,12.0,8.0,計,327814,450000,0.7285,1.0196,505883,0.6480,166,74,1974.8,1.89,225,0.7378,248,0.6694,0,136754,0.4172,0.0848,0,108931,0.3323,0.1732,0.7495,0.2580,4848,4057.1,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/06,火,平日,,晴,9.0,4.0,計,277260,450000,0.6161,0.9883,318579,0.8703,139,51,1994.7,1.58,225,0.6178,153,0.9085,0,136458,0.4922,0.1045,0,84928,0.3063,0.1796,0.7985,0.2841,4012,4146.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/07,水,平日,,晴,11.0,3.0,計,282234,450000,0.6272,0.9623,341806,0.8257,134,54,2106.2,1.52,225,0.5956,148,0.9054,0,26410,0.0936,0.1040,0,101065,0.3581,0.1880,0.4517,0.2920,4461,3796.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/08,木,平日,,雨,8.0,4.0,計,379186,450000,0.8426,0.9543,435639,0.8704,155,58,2446.4,1.76,225,0.6889,177,0.8757,0,56267,0.1484,0.1066,0,99193,0.2616,0.1924,0.4100,0.2990,4630,4913.9,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/09,金,平日,,晴,8.0,3.0,計,677869,500000,1.3557,0.9822,593420,1.1423,247,75,2744.4,2.81,250,0.9880,240,1.0292,0,129323,0.1908,0.1147,0,139518,0.2058,0.1936,0.3966,0.3083,6168,6594.1,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/10,土,土曜,,晴,16.0,1.0,計,951682,800000,1.1896,1.0029,785769,1.2111,399,152,2385.2,4.53,400,0.9975,371,1.0755,0,200067,0.2102,0.1260,0,165566,0.1740,0.1913,0.3842,0.3173,7481,7632.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/11,日,日祝,,晴,13.0,1.0,計,928298,800000,1.1604,1.0172,851508,1.0902,420,176,2210.2,4.77,400,1.0500,425,0.9882,0,41250,0.0444,0.1176,0,158285,0.1705,0.1892,0.2149,0.3067,7375,7552.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/12,月,日祝,,晴,6.0,1.0,計,699517,800000,0.8744,1.0053,506867,1.3801,302,108,2316.3,3.43,400,0.7550,246,1.2276,0,70804,0.1012,0.1164,0,146275,0.2091,0.1906,0.3103,0.3070,6872,6107.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/13,火,平日,,曇,11.0,3.0,計,379760,450000,0.8439,0.9981,385175,0.9859,185,68,2052.8,2.10,225,0.8222,191,0.9686,0,222075,0.5848,0.1341,0,94482,0.2488,0.1928,0.8336,0.3269,4505,5057.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/14,水,平日,,晴,9.0,5.0,計,402727,450000,0.8949,0.9937,350871,1.1478,198,86,2034.0,2.25,225,0.8800,167,1.1856,0,59522,0.1478,0.1346,0,107300,0.2664,0.1956,0.4142,0.3303,5043,4791.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/15,木,平日,,曇,11.0,2.0,計,408039,450000,0.9068,0.9901,526584,0.7749,192,83,2125.2,2.18,225,0.8533,225,0.8533,0,92979,0.2279,0.1381,0,108800,0.2666,0.1983,0.4945,0.3365,5032,4865.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/16,金,平日,,晴,16.0,10.0,計,740182,500000,1.4804,1.0115,438354,1.6885,282,99,2624.8,3.20,250,1.1280,214,1.3178,0,133306,0.1801,0.1408,0,130484,0.1763,0.1969,0.3564,0.3377,6019,7378.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/17,土,土曜,,晴,15.0,5.0,計,944186,850000,1.1108,1.0184,857547,1.1010,381,154,2478.2,4.33,425,0.8965,355,1.0732,0,369446,0.3913,0.1597,0,180520,0.1912,0.1965,0.5825,0.3562,8380,6760.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/18,日,日祝,,晴,14.0,6.0,計,688849,650000,1.0598,1.0204,736510,0.9353,314,144,2193.8,3.57,325,0.9662,362,0.8674,0,,0.0000,0.1514,0,152898,0.2220,0.1978,0.2220,0.3492,7039,5871.7,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/19,月,平日,,晴,15.0,5.0,計,669146,550000,1.2166,1.0284,464766,1.4397,255,95,2624.1,2.90,275,0.9273,248,1.0282,0,147003,0.2197,0.1547,0,113340,0.1694,0.1964,0.3891,0.3511,5218,7694.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/20,火,平日,,曇,12.0,2.0,計,489874,400000,1.2247,1.0341,496377,0.9869,216,87,2267.9,2.45,200,1.0800,204,1.0588,0,139853,0.2855,0.1591,0,114907,0.2346,0.1977,0.5201,0.3569,5227,5623.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/21,水,平日,,曇,6.0,0.0,計,454553,400000,1.1364,1.0369,476277,0.9544,209,93,2174.9,2.38,200,1.0450,222,0.9414,0,74689,0.1643,0.1593,0,112390,0.2473,0.1993,0.4116,0.3585,5068,5381.4,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/22,木,平日,,晴,6.0,1.0,計,637775,400000,1.5944,1.0521,476634,1.3381,218,75,2925.6,2.48,200,1.0900,212,1.0283,0,114051,0.1788,0.1601,0,123753,0.1940,0.1990,0.3729,0.3591,5764,6638.9,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/23,金,平日,,晴,6.0,0.0,計,517048,400000,1.2926,1.0585,711938,0.7263,240,93,2154.4,2.73,200,1.2000,297,0.8081,0,73662,0.1425,0.1595,0,119810,0.2317,0.2001,0.3742,0.3596,5399,5746.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/24,土,土曜,,晴,8.0,3.0,計,971380,850000,1.1428,1.0630,872949,1.1128,406,147,2392.6,4.61,425,0.9553,394,1.0305,0,276254,0.2844,0.1667,0,153286,0.1578,0.1977,0.4422,0.3644,6979,8351.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/25,日,日祝,,曇,7.0,3.0,計,662711,750000,0.8836,1.0549,636520,1.0411,300,126,2209.0,3.41,375,0.8000,308,0.9740,0,10890,0.0164,0.1610,0,145610,0.2197,0.1985,0.2362,0.3595,6632,5995.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/26,月,平日,,晴,5.0,2.0,計,501591,400000,1.2540,1.0596,562513,0.8917,229,93,2190.4,2.60,200,1.1450,243,0.9424,0,129102,0.2574,0.1637,0,105890,0.2111,0.1989,0.4685,0.3625,4678,6433.4,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/27,火,平日,,曇,10.0,2.0,計,437859,400000,1.0946,1.0604,515324,0.8497,188,75,2329.0,2.14,200,0.9400,211,0.8910,0,207095,0.4730,0.1710,0,111385,0.2544,0.2002,0.7274,0.3712,4825,5444.9,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/28,水,平日,,曇,9.0,4.0,計,488558,500000,0.9771,1.0581,442474,1.1042,208,64,2348.8,2.36,250,0.8320,206,1.0097,0,117818,0.2412,0.1728,0,113869,0.2331,0.2010,0.4742,0.3738,5068,5784.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/29,木,平日,,曇,9.0,4.0,計,436069,400000,1.0902,1.0588,593910,0.7342,199,70,2191.3,2.26,200,0.9950,246,0.8089,0,60528,0.1388,0.1720,0,131548,0.3017,0.2033,0.4405,0.3753,5364,4877.7,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/30,金,平日,,曇,7.0,2.0,計,498002,400000,1.2450,1.0627,687081,0.7248,227,94,2193.8,2.58,200,1.1350,277,0.8195,0,163332,0.3280,0.1759,0,137915,0.2769,0.2051,0.6049,0.3810,5891,5072.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/01/31,土,土曜,,曇,6.0,2.0,計,860925,700000,1.2299,1.0687,343557,2.5059,359,137,2398.1,4.08,350,1.0257,172,2.0872,0,298095,0.3463,0.1830,0,180825,0.2100,0.2053,0.5563,0.3883,7717,6693.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/01,木,日祝,,曇,8.0,2.0,計,503369,330000,1.5254,1.5254,403137,1.2486,225,85,2237.2,2.56,174,1.2931,175,1.2857,0,37700,0.0749,0.0749,0,127794,0.2539,0.2539,0.3288,0.3288,5367,5627.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/02,金,平日,,晴,6.0,3.0,計,608633,590000,1.0316,1.2087,627730,0.9696,258,91,2359.0,2.93,311,0.8296,316,0.8165,0,,0.0000,0.0339,0,132003,0.2169,0.2336,0.2169,0.2675,6086,6000.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/03,土,土曜,,雨,8.0,2.0,計,677092,540000,1.2539,1.2254,667927,1.0137,308,106,2198.4,3.50,284,1.0845,329,0.9362,0,72020,0.1064,0.0613,0,156822,0.2316,0.2329,0.3380,0.2942,6915,5875.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/04,日,日祝,,晴,9.0,3.0,計,535264,350000,1.5293,1.2842,437505,1.2234,242,102,2211.8,2.75,184,1.3152,228,1.0614,0,,0.0000,0.0472,0,114846,0.2146,0.2287,0.2146,0.2759,5049,6360.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/05,月,平日,,晴,12.0,6.0,計,171129,240000,0.7130,1.2173,287907,0.5944,92,47,1860.1,1.05,126,0.7302,173,0.5318,0,104729,0.6120,0.0859,0,74970,0.4381,0.2430,1.0501,0.3289,3323,3089.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/06,火,平日,,曇,10.0,3.0,計,139734,140000,0.9981,1.2033,161104,0.8674,83,36,1683.5,0.94,74,1.1216,90,0.9222,0,11827,0.0846,0.0859,0,57242,0.4097,0.2518,0.4943,0.3377,2562,3272.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/07,水,平日,,晴,11.0,2.0,計,158835,90000,1.7648,1.2255,101502,1.5648,83,44,1913.7,0.94,47,1.7660,63,1.3175,0,13181,0.0830,0.0857,0,55935,0.3522,0.2576,0.4351,0.3433,2516,3787.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/08,木,平日,,雨,8.0,3.0,計,132229,90000,1.4692,1.2347,104323,1.2675,71,41,1862.4,0.81,47,1.5106,64,1.1094,0,14355,0.1086,0.0867,0,57232,0.4328,0.2655,0.5414,0.3522,2418,3281.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/09,金,平日,,晴,9.0,2.0,計,164388,110000,1.4944,1.2462,141299,1.1634,92,47,1786.8,1.05,58,1.5862,78,1.1795,0,267524,1.6274,0.1687,0,51469,0.3131,0.2680,1.9405,0.4367,2461,4007.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/10,土,土曜,,晴,16.0,1.0,計,281321,210000,1.3396,1.2535,260240,1.0810,137,61,2053.4,1.56,111,1.2342,118,1.1610,0,11780,0.0419,0.1581,0,93971,0.3340,0.2735,0.3759,0.4316,4102,4114.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/11,日,日祝,,晴,13.0,1.0,計,341436,340000,1.0042,1.2256,416196,0.8204,179,74,1907.5,2.03,179,1.0000,225,0.7956,0,,0.0000,0.1436,0,91196,0.2671,0.2729,0.2671,0.4165,3948,5189.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/12,月,日祝,,晴,6.0,1.0,計,288461,240000,1.2019,1.2238,286482,1.0069,151,67,1910.3,1.72,125,1.2080,143,1.0559,0,1440,0.0050,0.1336,0,109453,0.3794,0.2806,0.3844,0.4142,4635,3734.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/13,火,平日,,雨,11.0,3.0,計,151222,90000,1.6802,1.2360,117012,1.2924,79,45,1914.2,0.90,47,1.6809,74,1.0676,0,36977,0.2445,0.1376,0,49643,0.3283,0.2823,0.5728,0.4200,2387,3801.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/14,水,平日,,晴,9.0,4.0,計,170814,200000,0.8541,1.2146,255624,0.6682,94,54,1817.2,1.07,106,0.8868,151,0.6225,0,46792,0.2739,0.1430,0,56260,0.3294,0.2842,0.6033,0.4272,2478,4135.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/15,木,平日,,曇,11.0,1.0,計,156376,90000,1.7375,1.2275,116900,1.3377,75,36,2085.0,0.85,47,1.5957,73,1.0274,0,10149,0.0649,0.1403,0,49724,0.3180,0.2854,0.3829,0.4256,2404,3902.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/16,金,平日,,晴,16.0,8.0,計,130313,110000,1.1847,1.2262,138437,0.9413,66,35,1974.4,0.75,105,0.6286,72,0.9167,0,146115,1.1213,0.1680,0,53856,0.4133,0.2890,1.5345,0.4570,2351,3325.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/17,土,土曜,,晴,15.0,5.0,計,323643,220000,1.4711,1.2398,279126,1.1595,165,75,1961.5,1.88,116,1.4224,148,1.1149,0,25859,0.0799,0.1622,0,91481,0.2827,0.2886,0.3626,0.4508,3942,4926.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/18,日,日祝,,晴,14.0,4.0,計,278232,270000,1.0305,1.2265,278305,0.9997,141,64,1973.3,1.60,126,1.1190,150,0.9400,0,,0.0000,0.1536,0,92436,0.3322,0.2909,0.3322,0.4445,4005,4168.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/19,月,平日,,晴,15.0,4.0,計,138953,90000,1.5439,1.2331,121429,1.1443,74,38,1877.7,0.84,47,1.5745,72,1.0278,0,56428,0.4061,0.1601,0,51775,0.3726,0.2930,0.7787,0.4531,2273,3667.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/20,火,平日,,曇,11.0,2.0,計,239395,110000,2.1763,1.2564,145709,1.6430,134,62,1786.5,1.52,79,1.6962,82,1.6341,0,22189,0.0927,0.1572,0,71550,0.2989,0.2933,0.3916,0.4505,3438,4177.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/21,水,平日,,曇,5.0,-1.0,計,136212,130000,1.0478,1.2504,162039,0.8406,68,36,2003.1,0.77,47,1.4468,89,0.7640,0,32183,0.2363,0.1591,0,53294,0.3913,0.2956,0.6275,0.4547,2428,3366.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/22,木,平日,,曇,5.0,0.0,計,107593,100000,1.0759,1.2467,121920,0.8825,59,35,1823.6,0.67,53,1.1132,70,0.8429,0,38395,0.3569,0.1628,0,45426,0.4222,0.2979,0.7791,0.4607,2175,2968.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/23,金,平日,,晴,6.0,0.0,計,169159,120000,1.4097,1.2508,154758,1.0931,83,41,2038.1,0.94,63,1.3175,78,1.0641,0,142423,0.8419,0.1819,0,48332,0.2857,0.2976,1.1277,0.4795,2333,4350.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/24,土,土曜,,曇,8.0,2.0,計,421740,220000,1.9170,1.2800,264840,1.5924,200,81,2108.7,2.27,111,1.8018,151,1.3245,0,45779,0.1085,0.1771,0,106896,0.2535,0.2947,0.3620,0.4718,4700,5383.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/25,日,日祝,,晴,6.0,2.0,計,346186,240000,1.4424,1.2874,287824,1.2028,160,70,2163.7,1.82,0,,158,1.0127,0,,0.0000,0.1680,0,87307,0.2522,0.2925,0.2522,0.4606,4089,5079.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/26,月,平日,,晴,5.0,2.0,計,160827,90000,1.7870,1.2958,114067,1.4099,64,29,2512.9,0.73,0,,63,1.0159,0,53997,0.3357,0.1719,0,50862,0.3163,0.2931,0.6520,0.4650,2398,4024.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/27,火,平日,,曇,10.0,1.0,計,152171,150000,1.0145,1.2881,185567,0.8200,74,40,2056.4,0.84,0,,92,0.8043,0,38042,0.2500,0.1736,0,49824,0.3274,0.2938,0.5774,0.4674,2156,4234.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/28,水,平日,,曇,8.0,3.0,計,238387,90000,2.6487,1.3100,106159,2.2456,133,68,1792.4,1.51,0,,62,2.1452,0,226905,0.9518,0.1989,0,78954,0.3312,0.2950,1.2830,0.4940,3383,4228.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/29,木,平日,,曇,8.0,3.0,計,124118,100000,1.2412,1.3088,125867,0.9861,68,39,1825.3,0.77,0,,72,0.9444,0,21782,0.1755,0.1985,0,57679,0.4647,0.2979,0.6402,0.4964,2422,3074.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/30,金,平日,,雪,7.0,1.0,計,163282,100000,1.6328,1.3144,131799,1.2389,82,45,1991.2,0.93,0,,81,1.0123,0,155117,0.9500,0.2147,0,62230,0.3811,0.2996,1.3311,0.5143,2565,3819.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/01/31,土,土曜,,曇,6.0,0.0,計,317654,210000,1.5126,1.3214,122029,2.6031,149,63,2131.9,1.69,0,,65,2.2923,0,33908,0.1067,0.2103,0,109905,0.3460,0.3015,0.4527,0.5118,4482,4252.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/01,木,日祝,,曇,8.0,3.0,計,,0,,,,,,,,0,0,,,,0,,,,0,0,,,,,0,,,,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/02,金,平日,,雪,6.0,1.0,計,,0,,,,,,,,0,0,,,,0,,,,0,0,,,,,0,,,,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/03,土,土曜,,曇,7.0,1.0,計,568745,400000,1.4219,1.4219,412470,1.3789,221,89,2573.5,6.50,309,0.7152,193,1.1451,0,24850,0.0437,0.0437,0,86349,0.1518,0.1518,0.1955,0.1955,3800,8980.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/04,日,日祝,,晴,8.0,2.0,計,391037,400000,0.9776,1.1997,402544,0.9714,160,69,2444.0,4.71,320,0.5000,189,0.8466,0,9180,0.0235,0.0355,0,73794,0.1887,0.1669,0.2122,0.2023,3351,7001.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/05,月,平日,,晴,12.0,4.0,計,170130,250000,0.6805,1.0761,264526,0.6432,74,35,2299.1,2.18,164,0.4512,131,0.5649,0,85582,0.5030,0.1059,0,63851,0.3753,0.1982,0.8783,0.3041,2908,3510.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/06,火,平日,,曇,9.0,3.0,計,176207,120000,1.4684,1.1163,101309,1.7393,94,38,1874.5,2.76,78,1.2051,57,1.6491,0,121297,0.6884,0.1844,0,49067,0.2785,0.2091,0.9668,0.3935,2165,4883.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/07,水,平日,,晴,11.0,1.0,計,170065,120000,1.4172,1.1443,111020,1.5318,84,36,2024.6,2.47,78,1.0769,65,1.2923,0,11300,0.0664,0.1709,0,46100,0.2711,0.2162,0.3375,0.3871,2236,4563.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/08,木,平日,,雨,7.0,2.0,計,197436,120000,1.6453,1.1870,106518,1.8535,81,40,2437.5,2.38,78,1.0385,64,1.2656,0,50215,0.2543,0.1807,0,44899,0.2274,0.2175,0.4817,0.3982,1964,6031.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/09,金,平日,,曇,8.0,2.0,計,184616,140000,1.3187,1.1989,182506,1.0116,81,40,2279.2,2.38,91,0.8901,76,1.0658,0,131595,0.7128,0.2336,0,50464,0.2733,0.2231,0.9862,0.4566,2278,4862.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/10,土,土曜,,晴,14.0,0.0,計,267391,300000,0.8913,1.1490,265631,1.0066,109,50,2453.1,3.21,232,0.4698,118,0.9237,0,18553,0.0694,0.2129,0,53285,0.1993,0.2201,0.2687,0.4330,2295,6990.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/11,日,日祝,,雪,13.0,0.0,計,353024,300000,1.1767,1.1529,316752,1.1145,170,76,2076.6,5.00,240,0.7083,147,1.1565,0,3060,0.0087,0.1838,0,68688,0.1946,0.2164,0.2032,0.4003,3102,6828.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/12,月,日祝,,晴,7.0,-1.0,計,269970,300000,0.8999,1.1219,228460,1.1817,114,51,2368.2,3.35,240,0.4750,108,1.0556,0,27492,0.1018,0.1758,0,63847,0.2365,0.2184,0.3383,0.3942,2957,5477.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/13,火,平日,,晴,13.0,2.0,計,217121,120000,1.8093,1.1540,134209,1.6178,94,43,2309.8,2.76,78,1.2051,66,1.4242,0,62772,0.2891,0.1841,0,48236,0.2222,0.2187,0.5113,0.4028,2113,6165.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/14,水,平日,,曇,8.0,4.0,計,168145,120000,1.4012,1.1650,207832,0.8090,76,41,2212.4,2.24,78,0.9744,100,0.7600,0,30452,0.1811,0.1839,0,49033,0.2916,0.2226,0.4727,0.4065,2220,4544.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/15,木,平日,,晴,11.0,0.0,計,165569,120000,1.3797,1.1742,145840,1.1353,79,44,2095.8,2.32,78,1.0128,74,1.0676,0,24751,0.1495,0.1822,0,47733,0.2883,0.2259,0.4378,0.4081,2320,4282.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/16,金,平日,,晴,16.0,5.0,計,184116,140000,1.3151,1.1809,206331,0.8923,84,46,2191.9,2.47,91,0.9231,85,0.9882,0,133575,0.7255,0.2109,0,50589,0.2748,0.2285,1.0003,0.4394,2198,5025.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/17,土,土曜,,晴,15.0,3.0,計,304501,300000,1.0150,1.1656,272552,1.1172,139,70,2190.7,4.09,232,0.5991,131,1.0611,0,23002,0.0755,0.2000,0,66301,0.2177,0.2276,0.2933,0.4276,3027,6035.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/18,日,日祝,,晴,13.0,4.0,計,256903,280000,0.9175,1.1459,300162,0.8559,106,51,2423.6,3.12,224,0.4732,130,0.8154,0,6660,0.0259,0.1890,0,61496,0.2394,0.2284,0.2653,0.4173,2754,5597.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/19,月,平日,,晴,15.0,2.0,計,190185,120000,1.5849,1.1603,207833,0.9151,86,42,2211.5,2.53,78,1.1026,112,0.7679,0,93628,0.4923,0.2026,0,47379,0.2491,0.2293,0.7414,0.4319,2045,5580.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/20,火,平日,,曇,11.0,2.0,計,151554,120000,1.2630,1.1636,212888,0.7119,83,50,1826.0,2.44,78,1.0641,96,0.8646,0,35043,0.2312,0.2036,0,44987,0.2968,0.2316,0.5281,0.4352,1907,4768.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/21,水,平日,,曇,5.0,-1.0,計,137939,120000,1.1495,1.1632,165492,0.8335,81,46,1703.0,2.38,78,1.0385,79,1.0253,0,41465,0.3006,0.2065,0,48177,0.3493,0.2352,0.6499,0.4417,2187,3784.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/22,木,平日,,雪,4.0,-1.0,計,155538,120000,1.2962,1.1671,216316,0.7190,56,31,2777.5,1.65,78,0.7179,107,0.5234,0,12203,0.0785,0.2023,0,40372,0.2596,0.2360,0.3380,0.4383,1918,4865.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/01/23,金,平日,,曇,6.0,-2.0,計,198061,140000,1.4147,1.1755,210599,0.9405,86,42,2303.0,2.53,91,0.9451,111,0.7748,0,105220,0.5313,0.2156,0,45848,0.2315,0.2358,0.7627,0.4515,1955,6078.6,,0.0000,
