業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/04/28,火,平日,,晴,22.0,13.0,計,227679,260000,0.8757,0.8757,548861,0.4148,94,45,2422.1,1.88,108,0.8704,236,0.3983,9870,,0.0000,0.0000,0,56361,0.2475,0.2475,0.2475,0.2475,2370,5764.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/04/28,火,平日,,晴,24.0,11.0,計,202817,160000,1.2676,1.2676,413144,0.4909,93,53,2180.8,2.11,78,1.1923,190,0.4895,0,,0.0000,0.0000,0,49814,0.2456,0.2456,0.2456,0.2456,2161,5631.2,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/04/28,火,平日,,曇,25.0,15.0,計,283715,200000,1.4186,1.4186,432362,0.6562,146,61,1943.3,2.92,111,1.3153,260,0.5615,0,,0.0000,0.0000,0,70828,0.2496,0.2496,0.2496,0.2496,3176,5359.9,,0.0000,
0001,千房直営,000003,第3エリア,064   ,ヨドバシHD池袋ビル支店,2026/04/28,火,平日,,晴,22.0,12.0,計,159770,180000,0.8876,0.8876,285097,0.5604,69,32,2315.5,1.97,108,0.6389,127,0.5433,54600,,0.0000,0.0000,0,65375,0.4092,0.4092,0.4092,0.4092,2949,3250.7,,0.0000,
0001,千房直営,000002,第2エリア,065   ,名代JO-TERRACE OSAKA店,2026/04/28,火,平日,,曇,25.0,15.0,計,34133,230000,0.1484,0.1484,305528,0.1117,18,9,1896.3,0.31,121,0.1488,159,0.1132,0,15414,0.4516,0.4516,0,37996,1.1132,1.1132,1.5648,1.5648,1610,1272.0,,0.0000,MASSIVE BEATS OSAKA
0001,千房直営,000003,第3エリア,066   ,セレオ八王子支店,2026/04/28,火,平日,,晴,25.0,10.0,計,124936,120000,1.0411,1.0411,198155,0.6305,65,38,1922.1,1.71,62,1.0484,92,0.7065,0,,0.0000,0.0000,0,63531,0.5085,0.5085,0.5085,0.5085,2924,2563.7,,0.0000,
0001,千房直営,000002,第2エリア,067   ,ららぽーと名古屋みなとアクルス店,2026/04/28,火,平日,,晴,27.0,13.0,計,178845,140000,1.2775,1.2775,407239,0.4392,109,51,1640.8,1.95,83,1.3133,221,0.4932,0,,0.0000,0.0000,0,59982,0.3354,0.3354,0.3354,0.3354,2707,3964.1,,0.0000,
0001,千房直営,000003,第3エリア,068   ,舞 イクスピアリ店,2026/04/28,火,平日,,晴,21.0,13.0,計,276432,320000,0.8639,0.8639,462436,0.5978,131,50,2110.2,2.52,160,0.8188,239,0.5481,0,,0.0000,0.0000,0,97896,0.3541,0.3541,0.3541,0.3541,3898,4255.0,,0.0000,
0001,千房直営,000003,第3エリア,069   ,有明ガーデン支店,2026/04/28,火,平日,,晴,21.0,13.0,計,266677,220000,1.2122,1.2122,551176,0.4838,126,65,2116.5,2.57,97,1.2990,218,0.5780,48620,,0.0000,0.0000,0,75262,0.2822,0.2822,0.2822,0.2822,2840,5634.0,,0.0000,
0001,千房直営,000002,第2エリア,071   ,イオンモール各務原インター支店,2026/04/28,火,平日,,晴,25.0,12.0,計,84088,80000,1.0511,1.0511,204574,0.4110,55,31,1528.9,1.17,59,0.9322,133,0.4135,0,35732,0.4249,0.4249,0,30374,0.3612,0.3612,0.7862,0.7862,1423,3545.5,,0.0000,
0001,千房直営,600000,本社,1000  ,本社,2026/04/28,火,平日,,曇,25.0,15.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,000004,第4エリア,101   ,ぷれじでんと南本店,2026/04/28,火,平日,,曇,25.0,15.0,計,241056,350000,0.6887,0.6887,236290,1.0202,25,7,9642.2,0.86,32,0.7813,28,0.8929,0,26376,0.1094,0.1094,0,64683,0.2683,0.2683,0.3778,0.3778,2559,5652.0,,0.0000,
0001,千房直営,000004,第4エリア,102   ,ぷれじでんと北店,2026/04/28,火,平日,,曇,25.0,14.0,計,466897,450000,1.0375,1.0375,384220,1.2152,36,8,12969.4,1.16,36,1.0000,35,1.0286,0,152127,0.3258,0.3258,0,88496,0.1895,0.1895,0.5154,0.5154,3483,8043.0,,0.0000,
0001,千房直営,000004,第4エリア,103   ,ぷれじでんとシェラトン都ホテル大阪店,2026/04/28,火,平日,,曇,25.0,15.0,計,419922,400000,1.0498,1.0498,585485,0.7172,52,21,8075.4,1.21,52,1.0000,91,0.5714,0,192157,0.4576,0.4576,0,129625,0.3087,0.3087,0.7663,0.7663,5380,4683.1,,0.0000,
0001,千房直営,000004,第4エリア,109   ,ぷれじでんとオー・エム・ホテル日航ビル店,2026/04/28,火,平日,,曇,25.0,15.0,計,338822,350000,0.9681,0.9681,422299,0.8023,37,15,9157.4,1.32,39,0.9487,58,0.6379,0,366159,1.0807,1.0807,0,86847,0.2563,0.2563,1.3370,1.3370,3648,5572.7,,0.0000,
0001,千房直営,000004,第4エリア,111   ,ぷれじでんと大丸心斎橋店,2026/04/28,火,平日,,曇,25.0,15.0,計,359315,500000,0.7186,0.7186,701644,0.5121,48,20,7485.7,1.41,69,0.6957,96,0.5000,0,,0.0000,0.0000,0,98163,0.2732,0.2732,0.2732,0.2732,3965,5437.3,,0.0000,
0001,千房直営,000004,第4エリア,112   ,琥 虎ノ門,2026/04/28,火,平日,,晴,22.0,13.0,計,14760,250000,0.0590,0.0590,140530,0.1050,2,1,7380.0,0.14,15,0.1333,11,0.1818,0,46777,3.1692,3.1692,0,28288,1.9165,1.9165,5.0857,5.0857,1228,721.2,,0.0000,
0001,千房直営,000004,第4エリア,113   ,ぷれじでんとRetreat,2026/04/28,火,平日,,曇,25.0,14.0,計,91304,90000,1.0145,1.0145,8050,11.3421,9,3,10144.9,0.90,7,1.2857,2,4.5000,0,5144,0.0563,0.0563,0,26015,0.2849,0.2849,0.3413,0.3413,1054,5197.6,,0.0000,
0001,千房直営,000001,第1エリア,301   ,道頓堀ビル店,2026/04/28,火,平日,,曇,25.0,15.0,計,1078960,1800000,0.5994,0.5994,1878434,0.5744,445,183,2424.6,2.41,0,,832,0.5349,0,,0.0000,0.0000,0,276447,0.2562,0.2562,0.2562,0.2562,11872,5453.0,,0.0000,
0001,千房直営,600000,本社,333   ,検証,2026/04/28,火,平日,,曇,25.0,15.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,600000,本社,350   ,直営統括共通,2026/04/28,火,平日,,曇,25.0,15.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,600000,本社,352   ,商品企画,2026/04/28,火,平日,,曇,25.0,15.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0001,千房直営,000001,第1エリア,702   ,Chibo`s Kitchen ららぽーと甲子園店,2026/04/28,火,平日,,曇,24.0,15.0,計,68095,120000,0.5675,0.5675,257663,0.2643,62,62,1098.3,,0,,238,0.2605,0,,0.0000,0.0000,0,35469,0.5209,0.5209,0.5209,0.5209,1447,2823.6,,0.0000,
0001,千房直営,040000,ODEN事業部,704   ,すみ吉 心斎橋,2026/04/28,火,平日,,曇,25.0,15.0,計,90274,140000,0.6448,0.6448,123799,0.7292,10,5,9027.4,0.59,0,,17,0.5882,0,11560,0.1281,0.1281,0,45055,0.4991,0.4991,0.6271,0.6271,1724,3141.8,,0.0000,
0001,千房直営,030000,キッチンカー,800   ,キッチンカー,2026/04/28,火,平日,,曇,25.0,15.0,計,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,
0002,千房FC,500002,FC第2エリア,515   ,大和郡山店,2026/04/28,火,平日,休,曇,26.0,13.0,計,,0,,,,,,,,0,0,,,,0,,,,,0,,,,,0,,,,
0002,千房FC,500003,FC第3エリア,516   ,阪急服部店,2026/04/28,火,平日,,晴,25.0,14.0,計,57751,73000,0.7911,0.7911,131268,0.4399,33,19,1750.0,0.77,49,0.6735,68,0.4853,0,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500003,FC第3エリア,522   ,金剛店,2026/04/28,火,平日,休,曇,25.0,14.0,計,,0,,,159936,0.0000,,,,0,0,,76,0.0000,0,,,,,0,,,,,0,,,,
0002,千房FC,500004,FC第4エリア,526   ,高知野市店,2026/04/28,火,平日,,曇,23.0,14.0,計,42912,25000,1.7165,1.7165,30035,1.4287,19,9,2258.5,0.83,12,1.5833,17,1.1176,8725,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500004,FC第4エリア,527   ,岡山大安寺店,2026/04/28,火,平日,,,,,計,225921,93000,2.4293,2.4293,214065,1.0554,135,65,1673.5,1.41,76,1.7763,182,0.7418,15624,3120,0.0138,0.0138,,0,0.0000,0.0000,0.0138,0.0138,0,,,0.0000,
0002,千房FC,500004,FC第4エリア,529   ,高知南国店,2026/04/28,火,平日,,晴,24.0,15.0,計,60291,70000,0.8613,0.8613,117487,0.5132,43,25,1402.1,0.98,56,0.7679,95,0.4526,15353,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500004,FC第4エリア,531   ,高松レインボー店,2026/04/28,火,平日,,晴,24.0,14.0,計,208538,110000,1.8958,1.8958,141083,1.4781,141,41,1479.0,2.20,57,2.4737,103,1.3689,0,,0.0000,0.0000,0,41491,0.1990,0.1990,0.1990,0.1990,2023,6185.0,,0.0000,
0002,千房FC,500002,FC第2エリア,534   ,札幌アスティ４５店,2026/04/28,火,平日,,曇,9.0,7.0,計,172631,130000,1.3279,1.3279,168016,1.0275,93,48,1856.2,1.94,81,1.1481,110,0.8455,27390,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500001,FC第1エリア,535   ,丸太町七本松店,2026/04/28,火,平日,,晴,27.0,13.0,計,38827,35000,1.1093,1.1093,32788,1.1842,18,10,2157.1,0.69,13,1.3846,20,0.9000,11856,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500001,FC第1エリア,537   ,橋本高野口店,2026/04/28,火,平日,,曇,26.0,11.0,計,141430,100000,1.4143,1.4143,175132,0.8076,100,45,1414.3,1.09,67,1.4925,107,0.9346,20047,13672,0.0967,0.0967,,0,0.0000,0.0000,0.0967,0.0967,0,,,0.0000,
0002,千房FC,500002,FC第2エリア,541   ,仙台一番町店,2026/04/28,火,平日,,晴,20.0,12.0,計,332309,100000,3.3231,3.3231,137065,2.4245,183,22,1815.9,3.39,40,4.5750,59,3.1017,23520,5313,0.0160,0.0160,,0,0.0000,0.0000,0.0160,0.0160,0,,,0.0000,
0002,千房FC,500004,FC第4エリア,542   ,広島パセーラ店,2026/04/28,火,平日,,晴,23.0,15.0,計,68985,90000,0.7665,0.7665,146833,0.4698,50,35,1379.7,0.89,54,0.9259,90,0.5556,51569,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500002,FC第2エリア,544   ,静岡パルシェ店,2026/04/28,火,平日,,晴,24.0,15.0,計,112426,115000,0.9776,0.9776,171470,0.6557,56,30,2007.6,1.40,69,0.8116,99,0.5657,21735,3120,0.0278,0.0278,,0,0.0000,0.0000,0.0278,0.0278,0,,,0.0000,
0002,千房FC,500001,FC第1エリア,546   ,江坂店,2026/04/28,火,平日,,曇,26.0,14.0,計,57825,80000,0.7228,0.7228,117928,0.4903,36,26,1606.3,1.06,48,0.7500,53,0.6792,12560,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500002,FC第2エリア,554   ,ザ・モール仙台長町店,2026/04/28,火,平日,,晴,20.0,11.0,計,77927,99569,0.7826,0.7826,147907,0.5269,51,24,1528.0,1.02,58,0.8793,90,0.5667,0,9140,0.1173,0.1173,,0,0.0000,0.0000,0.1173,0.1173,0,,,0.0000,
0002,千房FC,500003,FC第3エリア,558   ,ADVANCE 広尾店,2026/04/28,火,平日,,晴,22.0,13.0,計,148400,220000,0.6745,0.6745,106716,1.3906,11,4,13490.9,0.52,22,0.5000,9,1.2222,0,,0.0000,0.0000,,26661,0.1797,0.1797,0.1797,0.1797,1012,8798.4,,0.0000,
0002,千房FC,500004,FC第4エリア,560   ,イオンモール白山店,2026/04/28,火,平日,,晴,23.0,13.0,計,67407,95000,0.7095,0.7095,204577,0.3295,47,27,1434.2,0.94,63,0.7460,153,0.3072,0,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500001,FC第1エリア,561   ,京都祇園店,2026/04/28,火,平日,,晴,26.0,13.0,計,186137,200000,0.9307,0.9307,212004,0.8780,73,22,2549.8,1.78,68,1.0735,75,0.9733,0,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
0002,千房FC,500004,FC第4エリア,562   ,せんちゅうパル店,2026/04/28,火,平日,,晴,25.0,14.0,計,170782,190000,0.8989,0.8989,295215,0.5785,95,47,1797.7,3.52,133,0.7143,187,0.5080,0,,0.0000,0.0000,0,85701,0.5018,0.5018,0.5018,0.5018,4029,2543.3,,0.0000,
0002,千房FC,500003,FC第3エリア,563   ,北新地,2026/04/28,火,平日,,曇,25.0,14.0,計,205995,180000,1.1444,1.1444,,,28,13,7357.0,,21,1.3333,,,10880,,0.0000,0.0000,,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
1004,千房フロンティア,300000,IZAKAYA事業部,703   ,いやさか 福島本店,2026/04/28,火,平日,,曇,25.0,14.0,計,468265,380000,1.2323,1.2323,142506,3.2859,113,20,4143.9,1.57,104,1.0865,49,2.3061,0,52570,0.1123,0.1123,0,101594,0.2170,0.2170,0.3292,0.3292,4378,6417.5,,0.0000,
1004,千房フロンティア,300000,IZAKAYA事業部,705   ,ときわ福島,2026/04/28,火,平日,,曇,25.0,14.0,計,154794,110000,1.4072,1.4072,62966,2.4584,37,7,4183.6,0.93,30,1.2333,22,1.6818,0,,0.0000,0.0000,0,17289,0.1117,0.1117,0.1117,0.1117,721,12881.6,,0.0000,
1004,千房フロンティア,300000,IZAKAYA事業部,706   ,いやさか別邸(旧 大阪吉野工房),2026/04/28,火,平日,,曇,25.0,14.0,計,2278,2000,1.1390,1.1390,2093,1.0884,2,2,1139.0,,1,2.0000,1,2.0000,0,,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0,,,0.0000,
