業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/11,木,平日,,曇,16.0,6.0,計,276393,550000,0.5025,0.7946,480064,0.5757,137,61,2017.5,1.56,275,0.4982,192,0.7135,0,54165,0.1960,0.2362,0,105458,0.3816,0.2661,0.5775,0.5023,4694,3532.9,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/12,金,平日,,曇,13.0,6.0,計,533877,550000,0.9707,0.8077,735595,0.7258,220,86,2426.7,2.50,275,0.8000,278,0.7914,0,191766,0.3592,0.2473,0,103632,0.1941,0.2596,0.5533,0.5069,4899,6538.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/13,土,土曜,,晴,11.0,3.0,計,964351,900000,1.0715,0.8365,1069215,0.9019,442,172,2181.8,5.02,450,0.9822,513,0.8616,0,237092,0.2459,0.2471,0,180531,0.1872,0.2495,0.4331,0.4966,8126,7120.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/14,日,日祝,,曇,13.0,9.0,計,817934,900000,0.9088,0.8436,762811,1.0723,372,150,2198.7,4.23,450,0.8267,385,0.9662,0,,0.0000,0.2209,0,154862,0.1893,0.2431,0.1893,0.4640,7340,6686.1,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/15,月,平日,,曇,11.0,6.0,計,581282,500000,1.1626,0.8602,435402,1.3350,238,101,2442.4,2.70,250,0.9520,218,1.0917,0,161396,0.2777,0.2249,0,125386,0.2157,0.2412,0.4934,0.4661,5449,6400.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/16,火,平日,,晴,12.0,4.0,計,428499,550000,0.7791,0.8558,426537,1.0046,190,78,2255.3,2.16,275,0.6909,190,1.0000,0,227179,0.5302,0.2399,0,118337,0.2762,0.2429,0.8063,0.4828,5186,4957.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/17,水,平日,,雨,14.0,6.0,計,456073,550000,0.8292,0.8544,416860,1.0941,207,83,2203.3,2.35,275,0.7527,175,1.1829,0,110434,0.2421,0.2400,0,111697,0.2449,0.2430,0.4871,0.4830,4960,5517.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/18,木,平日,,晴,13.0,8.0,計,615201,600000,1.0253,0.8635,450951,1.3642,283,100,2173.9,3.22,300,0.9433,210,1.3476,0,145966,0.2373,0.2398,0,120786,0.1963,0.2401,0.4336,0.4799,5276,6996.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/19,金,平日,,晴,15.0,4.0,計,567467,550000,1.0318,0.8712,715379,0.7932,276,99,2056.0,3.14,275,1.0036,313,0.8818,0,194605,0.3429,0.2455,0,111388,0.1963,0.2377,0.5392,0.4832,5202,6545.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/20,土,土曜,,晴,20.0,11.0,計,772686,900000,0.8585,0.8703,692952,1.1151,333,139,2320.4,3.78,450,0.7400,335,0.9940,0,313248,0.4054,0.2566,0,168361,0.2179,0.2363,0.6233,0.4929,7585,6112.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/21,日,日祝,,雨,14.0,11.0,計,705568,900000,0.7840,0.8647,686862,1.0272,358,135,1970.9,4.07,450,0.7956,330,1.0848,0,,0.0000,0.2413,0,164650,0.2334,0.2361,0.2334,0.4774,7346,5762.9,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/22,月,平日,,曇,11.0,7.0,計,491234,500000,0.9825,0.8688,440909,1.1141,222,94,2212.8,2.52,250,0.8880,229,0.9694,0,134308,0.2734,0.2426,0,103880,0.2115,0.2352,0.4849,0.4777,4846,6082.1,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/23,火,平日,,晴,14.0,3.0,計,290190,550000,0.5276,0.8561,313487,0.9257,124,54,2340.2,1.41,275,0.4509,161,0.7702,0,190468,0.6564,0.2521,0,94967,0.3273,0.2373,0.9836,0.4893,4098,4248.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/24,水,平日,,雨,13.0,9.0,計,330338,550000,0.6006,0.8469,396962,0.8322,133,63,2483.7,1.51,275,0.4836,248,0.5363,0,134858,0.4082,0.2560,0,99436,0.3010,0.2389,0.7093,0.4949,4433,4471.1,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/25,木,平日,,雨,13.0,10.0,計,432335,550000,0.7861,0.8448,516738,0.8367,205,84,2109.0,2.33,275,0.7455,298,0.6879,0,150520,0.3482,0.2590,0,100808,0.2332,0.2387,0.5813,0.4977,4729,5485.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/26,金,平日,,晴,8.0,4.0,計,608980,600000,1.0150,0.8510,569545,1.0692,259,108,2351.3,2.94,300,0.8633,281,0.9217,0,168984,0.2775,0.2598,0,121310,0.1992,0.2370,0.4767,0.4968,5724,6383.4,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/27,土,土曜,,晴,8.0,1.0,計,1044805,900000,1.1609,0.8671,960010,1.0883,454,173,2301.3,5.16,450,1.0089,428,1.0607,0,274445,0.2627,0.2600,0,189869,0.1817,0.2332,0.4444,0.4932,8582,7304.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/28,日,日祝,,晴,11.0,4.0,計,1132446,900000,1.2583,0.8864,1212671,0.9338,548,191,2066.5,6.23,450,1.2178,572,0.9580,0,29670,0.0262,0.2437,0,183981,0.1625,0.2282,0.1887,0.4719,8288,8198.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/29,月,平日,,晴,13.0,3.0,計,1145051,900000,1.2723,0.9045,1143054,1.0017,509,202,2249.6,5.78,450,1.1311,541,0.9409,0,413230,0.3609,0.2514,0,186354,0.1627,0.2239,0.5236,0.4753,7734,8883.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/30,火,平日,,晴,13.0,9.0,計,1327634,900000,1.4751,0.9301,1341160,0.9899,553,198,2400.8,6.28,450,1.2289,562,0.9840,0,735165,0.5537,0.2729,0,203716,0.1534,0.2189,0.7072,0.4918,8244,9662.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/12/31,水,平日,,曇,10.0,6.0,計,903110,950000,0.9506,0.9311,825812,1.0936,408,163,2213.5,4.64,475,0.8589,394,1.0355,0,514433,0.5696,0.2866,0,212076,0.2348,0.2196,0.8045,0.5062,8563,6328.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/01,月,平日,,晴,20.0,10.0,計,125152,130000,0.9627,0.9627,128789,0.9718,59,32,2121.2,0.67,68,0.8676,71,0.8310,0,108179,0.8644,0.8644,0,56424,0.4508,0.4508,1.3152,1.3152,2503,3000.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/02,火,平日,,曇,19.0,10.0,計,145860,120000,1.2155,1.0840,115632,1.2614,86,42,1696.0,0.98,63,1.3651,64,1.3438,0,30533,0.2093,0.5118,0,50392,0.3455,0.3941,0.5548,0.9060,2422,3613.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/03,水,平日,,曇,12.0,5.0,計,122175,110000,1.1107,1.0922,122123,1.0004,63,43,1939.3,0.72,58,1.0862,74,0.8514,0,68518,0.5608,0.5271,0,56032,0.4586,0.4142,1.0194,0.9412,2432,3014.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/04,木,平日,,曇,8.0,3.0,計,66017,130000,0.5078,0.9372,131394,0.5024,40,21,1650.4,0.45,68,0.5882,71,0.5634,0,13893,0.2104,0.4815,0,47984,0.7268,0.4591,0.9373,0.9407,2047,1935.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/05,金,平日,,晴,11.0,6.0,計,148337,150000,0.9889,0.9493,158379,0.9366,78,40,1901.8,0.89,79,0.9873,88,0.8864,0,109935,0.7411,0.5449,0,53889,0.3633,0.4357,1.1044,0.9806,2328,3823.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/06,土,土曜,,晴,13.0,3.0,計,307547,330000,0.9320,0.9434,339597,0.9056,154,71,1997.1,1.75,174,0.8851,157,0.9809,0,30330,0.0986,0.3949,0,88734,0.2885,0.3863,0.3871,0.7812,3859,4781.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/07,日,日祝,,晴,16.0,5.0,計,289895,330000,0.8785,0.9269,328928,0.8813,148,69,1958.8,1.68,174,0.8506,185,0.8000,0,,0.0000,0.2999,0,90303,0.3115,0.3683,0.3115,0.6682,3933,4422.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/08,月,平日,,曇,17.0,7.0,計,101099,100000,1.0110,0.9329,110779,0.9126,55,29,1838.2,0.63,53,1.0377,62,0.8871,0,59541,0.5889,0.3223,0,48210,0.4769,0.3767,1.0658,0.6990,2300,2637.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/09,火,平日,,曇,13.0,6.0,計,137157,140000,0.9797,0.9372,139151,0.9857,74,34,1853.5,0.84,74,1.0000,82,0.9024,0,2719,0.0198,0.2935,0,53265,0.3884,0.3778,0.4082,0.6713,2330,3531.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/10,水,平日,,晴,14.0,4.0,計,155826,170000,0.9166,0.9351,175529,0.8878,70,42,2226.1,0.80,89,0.7865,111,0.6306,0,27595,0.1771,0.2822,0,52647,0.3379,0.3739,0.5149,0.6561,2516,3716.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/11,木,平日,,曇,16.0,6.0,計,139600,200000,0.6980,0.9103,213810,0.6529,77,41,1813.0,0.88,105,0.7333,99,0.7778,0,,0.0000,0.2595,0,54794,0.3925,0.3754,0.3925,0.6349,2494,3358.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/12,金,平日,,曇,13.0,6.0,計,216682,160000,1.3543,0.9446,170012,1.2745,99,49,2188.7,1.13,84,1.1786,105,0.9429,0,151018,0.6970,0.3080,0,51777,0.2390,0.3603,0.9359,0.6683,2464,5276.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/13,土,土曜,,晴,11.0,2.0,計,307165,340000,0.9034,0.9388,351412,0.8741,164,71,1873.0,1.86,179,0.9162,188,0.8723,0,43264,0.1408,0.2853,0,96913,0.3155,0.3542,0.4564,0.6395,4186,4402.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/14,日,日祝,,曇,12.0,8.0,計,340190,300000,1.1340,0.9604,312073,1.0901,174,75,1955.1,1.98,158,1.1013,176,0.9886,0,,0.0000,0.2480,0,93630,0.2752,0.3439,0.2752,0.5919,4055,5033.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/15,月,平日,,曇,10.0,6.0,計,164772,160000,1.0298,0.9643,158245,1.0412,76,39,2168.1,0.86,84,0.9048,85,0.8941,0,88495,0.5371,0.2652,0,56740,0.3444,0.3439,0.8814,0.6091,2443,4046.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/16,火,平日,,晴,12.0,3.0,計,200936,140000,1.4353,0.9862,142525,1.4098,108,54,1860.5,1.23,74,1.4595,89,1.2135,0,42083,0.2094,0.2615,0,52172,0.2596,0.3382,0.4691,0.5997,2529,4767.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/17,水,平日,,曇,14.0,5.0,計,154355,190000,0.8124,0.9759,192081,0.8036,91,50,1696.2,1.03,100,0.9100,100,0.9100,0,64805,0.4198,0.2693,0,53041,0.3436,0.3385,0.7635,0.6077,2347,3946.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/18,木,平日,,晴,13.0,7.0,計,162464,140000,1.1605,0.9836,143131,1.1351,84,43,1934.1,0.95,74,1.1351,84,1.0000,0,11083,0.0682,0.2593,0,56894,0.3502,0.3390,0.4184,0.5984,2419,4029.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/19,金,平日,,晴,15.0,3.0,計,176676,170000,1.0393,0.9863,172139,1.0264,96,50,1840.4,1.09,89,1.0787,113,0.8496,0,157130,0.8894,0.2915,0,52482,0.2971,0.3369,1.1864,0.6284,2510,4223.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/20,土,土曜,,晴,21.0,10.0,計,328784,340000,0.9670,0.9846,345977,0.9503,200,92,1643.9,2.27,179,1.1173,173,1.1561,0,31473,0.0957,0.2745,0,106355,0.3235,0.3357,0.4192,0.6103,4639,4252.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/21,日,日祝,,雨,14.0,10.0,計,374093,260000,1.4388,1.0133,257622,1.4521,190,77,1968.9,2.16,137,1.3869,150,1.2667,0,,0.0000,0.2499,0,97974,0.2619,0.3291,0.2619,0.5790,4298,5222.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/22,月,平日,,曇,10.0,6.0,計,117346,130000,0.9027,1.0099,131096,0.8951,68,37,1725.7,0.77,68,1.0000,77,0.8831,0,89186,0.7600,0.2638,0,51600,0.4397,0.3321,1.1998,0.5960,2280,3088.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/23,火,平日,,晴,14.0,2.0,計,148936,150000,0.9929,1.0094,153662,0.9692,84,39,1773.0,0.95,79,1.0633,90,0.9333,0,54870,0.3684,0.2674,0,55072,0.3698,0.3334,0.7382,0.6008,2634,3392.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/24,水,平日,,雨,13.0,8.0,計,102287,130000,0.7868,1.0030,135589,0.7544,54,33,1894.2,0.61,68,0.7941,70,0.7714,0,68455,0.6692,0.2764,0,53432,0.5224,0.3377,1.1916,0.6141,2417,2539.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/25,木,平日,,雨,12.0,9.0,計,172299,160000,1.0769,1.0055,158864,1.0846,96,40,1794.8,1.09,84,1.1429,85,1.1294,0,16447,0.0955,0.2698,0,58698,0.3407,0.3378,0.4361,0.6076,2565,4030.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/26,金,平日,,曇,8.0,2.0,計,237646,190000,1.2508,1.0151,188955,1.2577,121,56,1964.0,1.38,100,1.2100,110,1.1000,0,284050,1.1953,0.3143,0,71173,0.2995,0.3359,1.4948,0.6502,3066,4650.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/27,土,土曜,,晴,8.0,0.0,計,401066,410000,0.9782,1.0122,428889,0.9351,188,87,2133.3,2.14,221,0.8507,208,0.9038,0,44582,0.1112,0.2990,0,97715,0.2436,0.3290,0.3548,0.6281,4250,5662.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/28,日,日祝,,晴,11.0,2.0,計,378069,380000,0.9949,1.0110,388750,0.9725,208,81,1817.6,2.36,200,1.0400,192,1.0833,0,16156,0.0427,0.2821,0,97641,0.2583,0.3243,0.3010,0.6064,4248,5340.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/29,月,平日,,晴,13.0,2.0,計,405238,350000,1.1578,1.0196,354447,1.1433,193,85,2099.7,2.19,184,1.0489,197,0.9797,0,270127,0.6666,0.3075,0,101982,0.2517,0.3195,0.9182,0.6271,4291,5666.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/30,火,平日,,晴,13.0,8.0,計,443431,240000,1.8476,1.0514,248493,1.7845,200,80,2217.2,2.27,126,1.5873,125,1.6000,0,169371,0.3820,0.3126,0,110311,0.2488,0.3148,0.6307,0.6273,4836,5501.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/12/31,水,平日,,曇,10.0,4.0,計,305937,250000,1.2237,1.0580,377488,0.8105,152,54,2012.7,1.73,126,1.2063,203,0.7488,0,191515,0.6260,0.3265,0,85648,0.2800,0.3132,0.9059,0.6397,3614,5079.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/01,月,平日,,曇,19.0,8.0,計,238697,230000,1.0378,1.0378,237145,1.0065,112,63,2131.2,3.29,150,0.7467,107,1.0467,0,156300,0.6548,0.6548,0,54386,0.2278,0.2278,0.8827,0.8827,2464,5812.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/02,火,平日,,晴,19.0,10.0,計,242631,230000,1.0549,1.0464,226368,1.0718,103,58,2355.6,3.03,150,0.6867,118,0.8729,0,72212,0.2976,0.4748,0,47648,0.1964,0.2120,0.4940,0.6867,2022,7199.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/03,水,平日,,曇,13.0,5.0,計,216260,230000,0.9403,1.0110,181565,1.1911,93,48,2325.4,2.74,150,0.6200,85,1.0941,0,138162,0.6389,0.5256,0,48239,0.2231,0.2154,0.8619,0.7410,2074,6256.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/04,木,平日,,曇,7.0,2.0,計,252972,230000,1.0999,1.0332,194403,1.3013,118,58,2143.8,3.47,150,0.7867,99,1.1919,0,58525,0.2314,0.4473,0,61761,0.2441,0.2231,0.4755,0.6704,2790,5440.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/05,金,平日,,晴,10.0,3.0,計,271758,260000,1.0452,1.0359,294654,0.9223,128,61,2123.1,3.76,170,0.7529,131,0.9771,0,83911,0.3088,0.4165,0,72847,0.2681,0.2331,0.5768,0.6496,3339,4883.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/06,土,土曜,,晴,12.0,1.0,計,323745,360000,0.8993,1.0039,441121,0.7339,149,62,2172.8,4.38,278,0.5360,196,0.7602,0,47896,0.1479,0.3603,0,73240,0.2262,0.2316,0.3742,0.5919,3353,5793.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/07,日,日祝,,晴,15.0,3.0,計,407882,360000,1.1330,1.0284,350331,1.1643,176,75,2317.5,5.18,288,0.6111,170,1.0353,0,3060,0.0075,0.2866,0,68982,0.1691,0.2186,0.1766,0.5052,3087,7927.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/08,月,平日,,雨,14.0,6.0,計,203769,230000,0.8860,1.0130,225448,0.9038,92,43,2214.9,2.71,150,0.6133,109,0.8440,0,158773,0.7792,0.3331,0,49762,0.2442,0.2210,1.0234,0.5542,2220,5507.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/09,火,平日,,曇,12.0,5.0,計,242772,230000,1.0555,1.0172,184237,1.3177,105,52,2312.1,3.09,150,0.7000,98,1.0714,0,59821,0.2464,0.3244,0,46197,0.1903,0.2179,0.4367,0.5423,1966,7409.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/10,水,平日,,晴,13.0,3.0,計,191386,230000,0.8321,1.0007,209621,0.9130,88,45,2174.8,2.59,150,0.5867,103,0.8544,0,70117,0.3664,0.3275,0,43394,0.2267,0.2186,0.5931,0.5460,2068,5552.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/11,木,平日,,曇,16.0,5.0,計,213307,230000,0.9274,0.9947,211313,1.0094,89,44,2396.7,2.62,150,0.5933,105,0.8476,0,82384,0.3862,0.3319,0,49758,0.2333,0.2197,0.6195,0.5516,2397,5339.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/12,金,平日,,曇,12.0,5.0,計,289050,250000,1.1562,1.0079,293942,0.9834,119,61,2429.0,3.50,164,0.7256,133,0.8947,0,193406,0.6691,0.3634,0,54288,0.1878,0.2167,0.8569,0.5801,2431,7134.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/13,土,土曜,,晴,11.0,2.0,計,423238,370000,1.1439,1.0225,398994,1.0608,164,74,2580.7,4.82,285,0.5754,172,0.9535,0,26641,0.0629,0.3273,0,71746,0.1695,0.2110,0.2325,0.5383,3216,7896.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/14,日,日祝,,晴,12.0,8.0,計,311981,370000,0.8432,1.0051,370077,0.8430,132,59,2363.5,3.88,296,0.4459,165,0.8000,0,13950,0.0447,0.3043,0,59974,0.1922,0.2095,0.2370,0.5138,2696,6943.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/15,月,平日,,曇,10.0,5.0,計,189269,230000,0.8229,0.9947,243037,0.7788,99,53,1911.8,2.91,150,0.6600,106,0.9340,0,158371,0.8368,0.3293,0,46682,0.2466,0.2112,1.0834,0.5406,2226,5101.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/16,火,平日,,晴,13.0,3.0,計,137048,230000,0.5959,0.9732,186406,0.7352,71,34,1930.3,2.09,150,0.4733,84,0.8452,0,182947,1.3349,0.3625,0,49886,0.3640,0.2163,1.6989,0.5788,2193,3749.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/17,水,平日,,雨,12.0,4.0,計,207692,230000,0.9030,0.9697,207897,0.9990,96,47,2163.5,2.82,150,0.6400,96,1.0000,0,35893,0.1728,0.3535,0,53995,0.2600,0.2184,0.4328,0.5718,2613,4769.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/18,木,平日,,晴,12.0,5.0,計,162145,230000,0.7050,0.9568,239743,0.6763,85,44,1907.6,2.50,150,0.5667,102,0.8333,0,64343,0.3968,0.3550,0,48014,0.2961,0.2211,0.6929,0.5762,2064,4713.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/19,金,平日,,晴,15.0,1.0,計,298959,260000,1.1498,0.9668,238299,1.2546,125,60,2391.7,3.68,170,0.7353,129,0.9690,0,86416,0.2891,0.3509,0,57361,0.1919,0.2193,0.4809,0.5703,2506,7157.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/20,土,土曜,,晴,18.0,9.0,計,346321,370000,0.9360,0.9647,376898,0.9189,169,85,2049.2,4.97,285,0.5930,161,1.0497,0,57464,0.1659,0.3385,0,76957,0.2222,0.2195,0.3881,0.5581,3702,5613.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/12/21,日,日祝,,雨,13.0,10.0,計,413699,370000,1.1181,0.9746,346406,1.1943,181,87,2285.6,5.32,296,0.6115,154,1.1753,0,4590,0.0111,0.3143,0,69856,0.1689,0.2158,0.1800,0.5301,3109,7983.9,,0.0000,
