業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/11/25,火,平日,,晴,15.0,11.0,計,653394,550000,1.1880,1.0071,579688,1.1271,274,88,2384.6,3.11,275,0.9964,200,1.3700,0,134829,0.2064,0.2358,0,121350,0.1857,0.2025,0.3921,0.4383,5383,7282.9,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/11/26,水,平日,,雨,14.0,10.0,計,254467,450000,0.5655,0.9957,624394,0.4075,123,56,2068.8,1.40,225,0.5467,176,0.6989,0,116325,0.4571,0.2390,0,116382,0.4574,0.2062,0.9145,0.4453,4863,3139.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/11/27,木,平日,,曇,17.0,8.0,計,490056,450000,1.0890,0.9980,455969,1.0748,208,81,2356.0,2.36,225,0.9244,154,1.3506,0,125373,0.2558,0.2395,0,126947,0.2590,0.2077,0.5149,0.4472,4822,6097.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/11/28,金,平日,,晴,15.0,11.0,計,473884,450000,1.0531,0.9994,479022,0.9893,199,79,2381.3,2.26,225,0.8844,234,0.8504,0,142730,0.3012,0.2411,0,136244,0.2875,0.2098,0.5887,0.4508,5724,4967.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/11/29,土,土曜,,晴,16.0,9.0,計,758721,850000,0.8926,0.9946,863271,0.8789,301,119,2520.7,3.42,425,0.7082,367,0.8202,0,279260,0.3681,0.2461,0,176365,0.2325,0.2107,0.6005,0.4568,6969,6532.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/11/30,日,日祝,,晴,17.0,7.0,計,748959,850000,0.8811,0.9898,626780,1.1949,347,129,2158.4,3.94,425,0.8165,251,1.3825,0,,0.0000,0.2368,0,180242,0.2407,0.2118,0.2407,0.4486,7103,6326.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/01,土,土曜,,晴,19.0,13.0,計,437231,290000,1.5077,1.5077,308808,1.4159,222,93,1969.5,2.52,153,1.4510,163,1.3620,0,50732,0.1160,0.1160,0,106041,0.2425,0.2425,0.3586,0.3586,4592,5712.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/02,日,日祝,,晴,19.0,12.0,計,438212,350000,1.2520,1.3679,392356,1.1169,223,91,1965.1,2.53,184,1.2120,211,1.0569,0,,0.0000,0.0580,0,107518,0.2454,0.2439,0.2454,0.3019,4707,5585.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/03,月,日祝,,曇,16.0,12.0,計,234274,250000,0.9371,1.2469,253470,0.9243,128,58,1830.3,1.45,132,0.9697,142,0.9014,0,27871,0.1190,0.0708,0,84517,0.3608,0.2686,0.4797,0.3394,3689,3810.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/04,火,平日,,晴,17.0,8.0,計,121606,90000,1.3512,1.2565,96030,1.2663,65,37,1870.9,0.74,47,1.3830,59,1.1017,0,18460,0.1518,0.0788,0,53903,0.4433,0.2859,0.5951,0.3647,2391,3051.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/05,水,平日,,曇,17.0,14.0,計,151580,150000,1.0105,1.2238,144600,1.0483,76,42,1994.5,0.86,79,0.9620,98,0.7755,0,35494,0.2342,0.0959,0,52211,0.3444,0.2923,0.5786,0.3881,2511,3622.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/06,木,平日,,晴,22.0,13.0,計,161928,100000,1.6193,1.2560,106083,1.5264,84,41,1927.7,0.95,53,1.5849,64,1.3125,0,6973,0.0431,0.0903,0,63982,0.3951,0.3031,0.4382,0.3934,2873,3381.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/07,金,平日,,晴,20.0,12.0,計,133603,140000,0.9543,1.2251,154398,0.8653,69,36,1936.3,0.78,74,0.9324,79,0.8734,0,155996,1.1676,0.1761,0,49494,0.3705,0.3084,1.5381,0.4845,2373,3378.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/08,土,土曜,,晴,19.0,9.0,計,207371,280000,0.7406,1.1429,296723,0.6989,115,55,1803.2,1.31,147,0.7823,185,0.6216,0,49551,0.2389,0.1830,0,86523,0.4172,0.3204,0.6562,0.5034,3738,3328.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/09,日,日祝,,雨,16.0,15.0,計,295766,270000,1.0954,1.1362,287802,1.0277,169,60,1750.1,1.92,142,1.1901,173,0.9769,0,,0.0000,0.1582,0,87272,0.2951,0.3170,0.2951,0.4751,3758,4722.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/10,月,平日,,晴,18.0,12.0,計,104897,130000,0.8069,1.1154,145692,0.7200,52,29,2017.3,0.59,68,0.7647,86,0.6047,0,29434,0.2806,0.1638,0,46402,0.4424,0.3227,0.7230,0.4865,2217,2838.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/11,火,平日,,曇,17.0,8.0,計,121446,130000,0.9342,1.1045,138120,0.8793,60,32,2024.1,0.68,68,0.8824,78,0.7692,0,16145,0.1329,0.1622,0,52540,0.4326,0.3283,0.5656,0.4905,2385,3055.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/12,水,平日,,晴,17.0,8.0,計,104387,150000,0.6959,1.0782,153060,0.6820,61,33,1711.3,0.69,79,0.7722,95,0.6421,0,29976,0.2872,0.1674,0,42596,0.4081,0.3316,0.6952,0.4990,2040,3070.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/13,木,平日,,晴,17.0,12.0,計,108909,140000,0.7779,1.0612,156931,0.6940,60,30,1815.2,0.68,74,0.8108,101,0.5941,0,23070,0.2118,0.1693,0,48476,0.4451,0.3363,0.6569,0.5056,2089,3128.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/14,金,平日,,曇,20.0,10.0,計,176128,140000,1.2581,1.0718,155108,1.1355,89,47,1979.0,1.01,74,1.2027,86,1.0349,0,113206,0.6427,0.1991,0,51995,0.2952,0.3337,0.9380,0.5328,2301,4592.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/15,土,土曜,,曇,19.0,9.0,計,264690,280000,0.9453,1.0595,301513,0.8779,145,60,1825.4,1.65,147,0.9864,188,0.7713,0,52560,0.1986,0.1990,0,91775,0.3467,0.3348,0.5453,0.5339,3984,3986.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/16,日,日祝,,晴,21.0,9.0,計,402103,250000,1.6084,1.1032,260531,1.5434,186,75,2161.8,2.11,132,1.4091,158,1.1772,0,,0.0000,0.1759,0,99691,0.2479,0.3247,0.2479,0.5007,4308,5600.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/17,月,平日,,晴,21.0,10.0,計,148809,120000,1.2401,1.1083,131080,1.1353,83,45,1792.9,0.94,63,1.3175,87,0.9540,0,104965,0.7054,0.1977,0,49444,0.3323,0.3250,1.0376,0.5228,2365,3775.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/18,火,平日,,曇,14.0,10.0,計,174007,140000,1.2429,1.1138,149904,1.1608,114,59,1526.4,1.30,74,1.5405,74,1.5405,0,19377,0.1114,0.1938,0,57249,0.3290,0.3252,0.4404,0.5190,2629,3971.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/19,水,平日,,曇,12.0,7.0,計,149327,180000,0.8296,1.0995,201025,0.7428,91,46,1641.0,1.03,95,0.9579,117,0.7778,0,34720,0.2325,0.1952,0,57706,0.3864,0.3276,0.6190,0.5228,2461,3640.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/20,木,平日,,晴,15.0,6.0,計,189106,120000,1.5759,1.1150,124218,1.5224,130,70,1454.7,1.48,63,2.0635,73,1.7808,0,12892,0.0682,0.1894,0,63363,0.3351,0.3279,0.4032,0.5173,2732,4153.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/21,金,平日,,晴,17.0,8.0,計,136582,150000,0.9105,1.1070,149463,0.9138,88,43,1552.1,1.00,79,1.1139,74,1.1892,0,293661,2.1501,0.2523,0,50397,0.3690,0.3292,2.5191,0.5815,2101,3900.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/22,土,土曜,,晴,17.0,7.0,計,295177,310000,0.9522,1.0955,328251,0.8992,164,70,1799.9,1.86,163,1.0061,189,0.8677,0,34949,0.1184,0.2436,0,99577,0.3373,0.3297,0.4557,0.5733,4391,4033.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/23,日,日祝,,晴,18.0,6.0,計,378168,290000,1.3040,1.1091,307822,1.2285,194,85,1949.3,2.20,153,1.2680,169,1.1479,0,,0.0000,0.2249,0,99473,0.2630,0.3246,0.2630,0.5495,4296,5281.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/24,月,日祝,,曇,18.0,8.0,計,274267,290000,0.9457,1.0991,133801,2.0498,154,66,1781.0,1.75,153,1.0065,75,2.0533,0,29163,0.1063,0.2187,0,91282,0.3328,0.3251,0.4392,0.5437,3925,4192.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/25,火,平日,,晴,15.0,11.0,計,103070,130000,0.7928,1.0909,141253,0.7297,59,30,1746.9,0.67,68,0.8676,81,0.7284,0,17237,0.1672,0.2177,0,48346,0.4691,0.3279,0.6363,0.5455,2080,2973.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/26,水,平日,,雨,14.0,10.0,計,102558,110000,0.9323,1.0874,123199,0.8325,61,34,1681.3,0.69,58,1.0517,63,0.9683,0,20038,0.1954,0.2173,0,45012,0.4389,0.3300,0.6343,0.5472,2162,2846.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/27,木,平日,,曇,17.0,6.0,計,95663,140000,0.6833,1.0763,157601,0.6070,60,33,1594.4,0.68,74,0.8108,70,0.8571,0,650,0.0068,0.2136,0,49920,0.5218,0.3333,0.5286,0.5469,2390,2401.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/28,金,平日,,晴,15.0,9.0,計,174117,130000,1.3394,1.0829,138673,1.2556,99,54,1758.8,1.13,68,1.4559,91,1.0879,0,142934,0.8209,0.2322,0,56765,0.3260,0.3331,1.1469,0.5653,2457,4251.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/29,土,土曜,,晴,15.0,6.0,計,378783,260000,1.4569,1.1005,274689,1.3790,181,62,2092.7,2.06,137,1.3212,159,1.1384,0,43058,0.1137,0.2248,0,102255,0.2700,0.3291,0.3836,0.5539,4234,5367.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/11/30,日,日祝,,晴,17.0,6.0,計,300707,290000,1.0369,1.0973,171602,1.7524,151,66,1991.4,1.72,153,0.9869,98,1.5408,0,,0.0000,0.2142,0,95231,0.3167,0.3285,0.3167,0.5427,3904,4621.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/01,土,土曜,,曇,21.0,13.0,計,376996,350000,1.0771,1.0771,404658,0.9316,158,70,2386.1,4.65,271,0.5830,189,0.8360,0,65643,0.1741,0.1741,0,72528,0.1924,0.1924,0.3665,0.3665,3246,6968.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/02,日,日祝,,晴,19.0,11.0,計,332388,350000,0.9497,1.0134,370887,0.8962,154,64,2158.4,4.53,280,0.5500,158,0.9747,0,3060,0.0092,0.0968,0,73069,0.2198,0.2052,0.2290,0.3021,3332,5985.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/03,月,日祝,,晴,15.0,10.0,計,306423,350000,0.8755,0.9674,343456,0.8922,125,60,2451.4,3.68,280,0.4464,161,0.7764,0,20769,0.0678,0.0881,0,51644,0.1685,0.1942,0.2363,0.2823,2241,8204.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/04,火,平日,,晴,17.0,6.0,計,203458,210000,0.9688,0.9677,153537,1.3251,97,48,2097.5,2.85,138,0.7029,78,1.2436,0,141706,0.6965,0.1896,0,42487,0.2088,0.1966,0.9053,0.3862,1821,6703.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/05,水,平日,,曇,17.0,13.0,計,193728,210000,0.9225,0.9612,202213,0.9580,97,52,1997.2,2.85,138,0.7029,93,1.0430,0,36848,0.1902,0.1897,0,47927,0.2474,0.2036,0.4376,0.3933,2090,5561.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/06,木,平日,,晴,21.0,12.0,計,247458,210000,1.1784,0.9884,218311,1.1335,129,64,1918.3,3.79,138,0.9348,116,1.1121,0,151263,0.6113,0.2525,0,55842,0.2257,0.2069,0.8369,0.4594,2443,6077.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/07,金,平日,,晴,20.0,11.0,計,264635,220000,1.2029,1.0132,187689,1.4100,122,52,2169.1,3.59,145,0.8414,92,1.3261,0,52743,0.1993,0.2452,0,45433,0.1717,0.2020,0.3710,0.4472,2155,7368.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/08,土,土曜,,晴,19.0,8.0,計,311511,350000,0.8900,0.9940,314737,0.9898,140,62,2225.1,4.12,271,0.5166,128,1.0938,0,51276,0.1646,0.2340,0,75708,0.2430,0.2077,0.4076,0.4417,3374,5539.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/09,日,日祝,,雨,16.0,15.0,計,421601,350000,1.2046,1.0224,301113,1.4001,183,74,2303.8,5.38,280,0.6536,143,1.2797,0,2040,0.0048,0.1976,0,77774,0.1845,0.2041,0.1893,0.4017,3556,7113.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/10,月,平日,,晴,17.0,10.0,計,262040,210000,1.2478,1.0392,231866,1.1301,118,50,2220.7,3.47,138,0.8551,113,1.0442,0,84741,0.3234,0.2089,0,56697,0.2164,0.2052,0.5398,0.4141,2549,6168.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/11,火,平日,,晴,16.0,8.0,計,212231,210000,1.0106,1.0372,150086,1.4141,97,48,2187.9,2.85,138,0.7029,75,1.2933,0,83068,0.3914,0.2213,0,59989,0.2827,0.2104,0.6741,0.4317,2670,4769.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/12,水,平日,,晴,16.0,7.0,計,197656,210000,0.9412,1.0310,218840,0.9032,93,44,2125.3,2.74,138,0.6739,107,0.8692,0,1800,0.0091,0.2087,0,58202,0.2945,0.2154,0.3036,0.4241,2806,4226.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/13,木,平日,,晴,16.0,11.0,計,213799,210000,1.0181,1.0302,283662,0.7537,93,46,2298.9,2.74,138,0.6739,131,0.7099,0,127133,0.5946,0.2320,0,59090,0.2764,0.2191,0.8710,0.4510,2662,4818.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/14,金,平日,,晴,19.0,10.0,計,230767,220000,1.0489,1.0313,241899,0.9540,121,58,1907.2,3.56,145,0.8345,109,1.1101,0,83841,0.3633,0.2400,0,43594,0.1889,0.2172,0.5522,0.4572,2078,6663.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/15,土,土曜,,晴,19.0,9.0,計,382478,350000,1.0928,1.0367,427736,0.8942,172,76,2223.7,5.06,271,0.6347,184,0.9348,0,55271,0.1445,0.2312,0,76863,0.2010,0.2157,0.3455,0.4470,3572,6424.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/16,日,日祝,,晴,19.0,7.0,計,310584,350000,0.8874,1.0247,367188,0.8458,122,54,2545.8,3.59,280,0.4357,147,0.8299,0,3060,0.0099,0.2158,0,70997,0.2286,0.2166,0.2384,0.4325,3247,5739.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/17,月,平日,,晴,20.0,9.0,計,286371,210000,1.3637,1.0403,223441,1.2816,128,55,2237.3,3.76,138,0.9275,101,1.2673,0,100632,0.3514,0.2240,0,51907,0.1813,0.2145,0.5327,0.4385,2459,6987.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/18,火,平日,,曇,13.0,9.0,計,300401,210000,1.4305,1.0574,214202,1.4024,120,46,2503.3,3.53,138,0.8696,110,1.0909,0,66521,0.2214,0.2238,0,64203,0.2137,0.2145,0.4352,0.4383,2895,6225.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/19,水,平日,,雨,11.0,6.0,計,205823,210000,0.9801,1.0542,203750,1.0102,95,51,2166.6,2.79,138,0.6884,124,0.7661,0,14070,0.0684,0.2178,0,57243,0.2781,0.2169,0.3465,0.4347,2629,4697.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/20,木,平日,,晴,15.0,4.0,計,289126,210000,1.3768,1.0672,211834,1.3649,138,72,2095.1,4.06,138,1.0000,99,1.3939,0,112682,0.3897,0.2267,0,49594,0.1715,0.2146,0.5613,0.4413,2394,7246.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/21,金,平日,,曇,17.0,6.0,計,256428,210000,1.2211,1.0732,253679,1.0108,114,45,2249.4,3.35,138,0.8261,130,0.8769,0,187382,0.7307,0.2490,0,60518,0.2360,0.2155,0.9667,0.4645,2694,5711.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/22,土,土曜,,曇,16.0,7.0,計,474349,350000,1.3553,1.0903,396338,1.1968,208,92,2280.5,6.12,271,0.7675,192,1.0833,0,59564,0.1256,0.2397,0,73716,0.1554,0.2110,0.2810,0.4506,3290,8650.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/11/23,日,日祝,,晴,18.0,5.0,計,519078,350000,1.4831,1.1128,360542,1.4397,220,100,2359.4,6.47,280,0.7857,169,1.3018,0,3060,0.0059,0.2218,0,76704,0.1478,0.2062,0.1537,0.4280,3345,9310.8,,0.0000,
