業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/11,水,日祝,,雨,9.0,6.0,計,740223,800000,0.9253,0.8972,426639,1.7350,325,133,2277.6,3.69,400,0.8125,188,1.7287,0,60980,0.0824,0.2047,0,143025,0.1932,0.2155,0.2756,0.4202,6496,6837.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/12,木,平日,,曇,10.0,5.0,計,564009,750000,0.7520,0.8827,422418,1.3352,219,73,2575.4,2.49,375,0.5840,200,1.0950,0,137930,0.2446,0.2081,0,110332,0.1956,0.2138,0.4402,0.4219,4929,6865.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/13,金,平日,,晴,11.0,4.0,計,516857,550000,0.9397,0.8866,493347,1.0477,208,82,2484.9,2.36,275,0.7564,218,0.9541,0,201356,0.3896,0.2213,0,112270,0.2172,0.2140,0.6068,0.4353,5000,6202.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/14,土,土曜,,晴,15.0,3.0,計,711575,850000,0.8371,0.8819,840846,0.8463,333,132,2136.9,3.78,425,0.7835,368,0.9049,0,316081,0.4442,0.2415,0,133680,0.1879,0.2116,0.6321,0.4531,6243,6838.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/15,日,日祝,,雨,17.0,11.0,計,813838,850000,0.9575,0.8885,943066,0.8630,410,143,1985.0,4.66,425,0.9647,471,0.8705,0,,0.0000,0.2188,0,141074,0.1733,0.2080,0.1733,0.4268,6596,7403.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/16,月,平日,,曇,12.0,6.0,計,614144,500000,1.2283,0.9051,709488,0.8656,277,77,2217.1,3.15,250,1.1080,290,0.9552,0,87860,0.1431,0.2138,0,113015,0.1840,0.2065,0.3271,0.4202,5251,7017.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/17,火,平日,,晴,10.0,4.0,計,660452,500000,1.3209,0.9244,817413,0.8080,298,109,2216.3,3.39,250,1.1920,280,1.0643,0,201045,0.3044,0.2198,0,123162,0.1865,0.2051,0.4909,0.4249,5535,7159.4,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/18,水,平日,,雨,12.0,2.0,計,621049,500000,1.2421,0.9385,577723,1.0750,315,101,1971.6,3.58,250,1.2600,251,1.2550,0,41470,0.0668,0.2108,0,108295,0.1744,0.2033,0.2411,0.4141,4968,7500.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/19,木,平日,,晴,9.0,2.0,計,524634,500000,1.0493,0.9432,519935,1.0090,233,82,2251.6,2.65,250,0.9320,234,0.9957,0,105595,0.2013,0.2104,0,116696,0.2224,0.2042,0.4237,0.4146,5393,5836.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/20,金,平日,,曇,11.0,1.0,計,624319,550000,1.1351,0.9518,432894,1.4422,267,103,2338.3,3.03,275,0.9709,213,1.2535,0,252947,0.4052,0.2207,0,114784,0.1839,0.2031,0.5890,0.4239,5150,7273.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/21,土,土曜,,晴,16.0,3.0,計,964803,950000,1.0156,0.9564,1247185,0.7736,439,187,2197.7,4.99,475,0.9242,556,0.7896,0,507591,0.5261,0.2440,0,180072,0.1866,0.2019,0.7128,0.4459,8298,6976.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/22,日,日祝,,晴,20.0,8.0,計,1118548,900000,1.2428,0.9746,1096934,1.0197,451,173,2480.2,5.13,450,1.0022,523,0.8623,0,,0.0000,0.2242,0,167693,0.1499,0.1977,0.1499,0.4219,7749,8660.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/23,月,日祝,,晴,18.0,12.0,計,692586,800000,0.8657,0.9688,789426,0.8773,308,120,2248.7,3.50,400,0.7700,402,0.7662,0,83406,0.1204,0.2192,0,128407,0.1854,0.1971,0.3058,0.4163,5937,6999.4,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/24,火,平日,,晴,19.0,7.0,計,463478,550000,0.8427,0.9643,677686,0.6839,229,90,2023.9,2.60,275,0.8327,307,0.7459,0,130172,0.2809,0.2212,0,102643,0.2215,0.1978,0.5023,0.4190,4762,5839.7,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/25,水,平日,,雨,14.0,12.0,計,451402,500000,0.9028,0.9624,370918,1.2170,205,85,2202.0,2.33,250,0.8200,179,1.1453,0,127356,0.2821,0.2229,0,97700,0.2164,0.1984,0.4986,0.4213,4673,5795.9,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/26,木,平日,,曇,14.0,11.0,計,458062,500000,0.9161,0.9610,397143,1.1534,202,77,2267.6,2.30,250,0.8080,217,0.9309,0,95833,0.2092,0.2225,0,94056,0.2053,0.1986,0.4145,0.4211,4268,6439.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/27,金,平日,,雨,16.0,10.0,計,639164,650000,0.9833,0.9618,484332,1.3197,272,102,2349.9,3.09,325,0.8369,256,1.0625,0,184840,0.2892,0.2251,0,133560,0.2090,0.1990,0.4982,0.4241,6197,6188.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/02/28,土,土曜,,曇,14.0,10.0,計,950150,850000,1.1178,0.9692,613448,1.5489,328,125,2896.8,3.73,425,0.7718,292,1.1233,0,339727,0.3576,0.2323,0,165473,0.1742,0.1976,0.5317,0.4300,7169,7952.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/01,日,日祝,,晴,9.0,1.0,計,302853,170000,1.7815,1.7815,190548,1.5894,155,67,1953.9,1.76,89,1.7416,102,1.5196,0,,0.0000,0.0000,0,98705,0.3259,0.3259,0.3259,0.3259,4376,4152.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/02,月,平日,,曇,9.0,2.0,計,85981,120000,0.7165,1.3408,133098,0.6460,51,28,1685.9,0.58,63,0.8095,74,0.6892,0,54805,0.6374,0.1409,0,63978,0.7441,0.4184,1.3815,0.5593,2943,1752.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/03,火,平日,,晴,8.0,2.0,計,112158,120000,0.9347,1.2219,127552,0.8793,63,33,1780.3,0.72,63,1.0000,75,0.8400,0,32622,0.2909,0.1745,0,61686,0.5500,0.4478,0.8409,0.6224,2693,2498.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/04,水,平日,,晴,11.0,0.0,計,155064,130000,1.1928,1.2149,135635,1.1432,73,42,2124.2,0.83,68,1.0735,79,0.9241,0,48636,0.3137,0.2074,0,49851,0.3215,0.4180,0.6351,0.6254,2405,3868.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/05,木,平日,,晴,13.0,2.0,計,141787,100000,1.4179,1.2466,110258,1.2860,77,39,1841.4,0.88,53,1.4528,72,1.0694,0,8492,0.0599,0.1812,0,56097,0.3956,0.4140,0.4555,0.5952,2508,3392.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/06,金,平日,,曇,13.0,4.0,計,200659,100000,2.0066,1.3493,118413,1.6946,97,51,2068.6,1.10,53,1.8302,70,1.3857,0,142806,0.7117,0.2878,0,51802,0.2582,0.3827,0.9698,0.6705,2510,4796.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/07,土,土曜,,曇,8.0,5.0,計,270455,190000,1.4234,1.3645,205151,1.3183,142,56,1904.6,1.61,100,1.4200,109,1.3028,0,33049,0.1222,0.2525,0,101055,0.3736,0.3808,0.4958,0.6333,4412,3678.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/08,日,日祝,,雪,5.0,-1.0,計,198951,270000,0.7369,1.2233,292526,0.6801,112,49,1776.3,1.27,142,0.7887,170,0.6588,0,,0.0000,0.2183,0,85058,0.4275,0.3871,0.4275,0.6054,3736,3195.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/09,月,平日,,曇,6.0,-3.0,計,106294,140000,0.7592,1.1748,155151,0.6851,58,33,1832.7,0.66,74,0.7838,81,0.7160,0,129538,1.2187,0.2858,0,52875,0.4974,0.3946,1.7161,0.6804,2281,2796.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/10,火,平日,,曇,9.0,-1.0,計,193507,150000,1.2900,1.1864,363958,0.5317,102,54,1897.1,1.16,79,1.2911,197,0.5178,0,45490,0.2351,0.2803,0,56799,0.2935,0.3835,0.5286,0.6638,2745,4229.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/11,水,日祝,,雨,9.0,6.0,計,325974,330000,0.9878,1.1504,158725,2.0537,163,61,1999.8,1.85,174,0.9368,85,1.9176,0,17610,0.0540,0.2450,0,99717,0.3059,0.3714,0.3599,0.6165,4355,4491.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/12,木,平日,,曇,11.0,3.0,計,133092,150000,0.8873,1.1303,161538,0.8239,75,42,1774.6,0.85,79,0.9494,97,0.7732,0,45501,0.3419,0.2508,0,56695,0.4260,0.3747,0.7679,0.6255,2664,2997.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/13,金,平日,,晴,12.0,3.0,計,136339,140000,0.9739,1.1200,144535,0.9433,75,43,1817.9,0.85,174,0.4310,95,0.7895,0,117856,0.8644,0.2862,0,49464,0.3628,0.3740,1.2272,0.6602,2389,3424.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/14,土,土曜,,晴,16.0,2.0,計,346612,250000,1.3864,1.1482,268655,1.2902,153,65,2265.4,1.74,79,1.9367,157,0.9745,0,42510,0.1226,0.2653,0,98735,0.2849,0.3626,0.4075,0.6279,4291,4846.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/15,日,日祝,,曇,17.0,11.0,計,191112,240000,0.7963,1.1157,240780,0.7937,91,43,2100.1,1.03,126,0.7222,148,0.6149,0,,0.0000,0.2478,0,84990,0.4447,0.3680,0.4447,0.6158,3779,3034.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/16,月,平日,,曇,12.0,6.0,計,115243,120000,0.9604,1.1089,137614,0.8374,65,37,1773.0,0.74,63,1.0317,83,0.7831,0,87848,0.7623,0.2675,0,51795,0.4494,0.3711,1.2117,0.6386,2322,2977.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/17,火,平日,,晴,11.0,3.0,計,108467,140000,0.7748,1.0925,160511,0.6758,56,30,1936.9,0.64,74,0.7568,84,0.6667,0,34651,0.3195,0.2693,0,62805,0.5790,0.3783,0.8985,0.6476,2755,2362.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/18,水,平日,,晴,12.0,1.0,計,121752,150000,0.8117,1.0785,170396,0.7145,67,37,1817.2,0.76,79,0.8481,102,0.6569,0,38661,0.3175,0.2711,0,57957,0.4760,0.3820,0.7936,0.6531,2678,2727.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/19,木,平日,,晴,8.0,1.0,計,167387,180000,0.9299,1.0701,199238,0.8401,89,45,1880.8,1.01,95,0.9368,123,0.7236,0,40599,0.2425,0.2697,0,51229,0.3061,0.3783,0.5486,0.6480,2491,4031.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/20,金,平日,,曇,11.0,1.0,計,219453,120000,1.8288,1.0976,138586,1.5835,125,72,1755.6,1.42,63,1.9841,78,1.6026,0,175388,0.7992,0.3017,0,69667,0.3175,0.3746,1.1167,0.6763,3289,4003.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/21,土,土曜,,晴,16.0,2.0,計,349271,190000,1.8383,1.1378,217661,1.6047,165,76,2116.8,1.88,100,1.6500,124,1.3306,0,43900,0.1257,0.2862,0,93104,0.2666,0.3651,0.3923,0.6514,4341,4827.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/22,日,日祝,,晴,22.0,9.0,計,360115,340000,1.0592,1.1309,371291,0.9699,183,70,1967.8,2.08,179,1.0223,195,0.9385,0,,0.0000,0.2625,0,91480,0.2540,0.3559,0.2540,0.6184,4200,5144.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/23,月,日祝,,晴,18.0,11.0,計,234088,240000,0.9754,1.1217,263685,0.8878,123,59,1903.2,1.40,126,0.9762,163,0.7546,0,50157,0.2143,0.2600,0,74064,0.3164,0.3539,0.5307,0.6139,3484,4031.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/24,火,平日,,晴,20.0,7.0,計,132293,170000,0.7782,1.1080,189177,0.6993,72,43,1837.4,0.82,89,0.8090,110,0.6545,0,12263,0.0927,0.2553,0,56677,0.4284,0.3560,0.5211,0.6113,2674,2968.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/25,水,平日,,雨,14.0,11.0,計,139982,150000,0.9332,1.1020,171654,0.8155,69,40,2028.7,0.78,79,0.8734,82,0.8415,0,72931,0.5210,0.2630,0,50479,0.3606,0.3561,0.8816,0.6191,2448,3430.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/26,木,平日,,曇,14.0,10.0,計,171679,110000,1.5607,1.1132,124772,1.3759,90,51,1907.5,1.02,58,1.5517,70,1.2857,0,9808,0.0571,0.2560,0,51833,0.3019,0.3543,0.3590,0.6102,2514,4097.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/27,金,平日,,曇,17.0,9.0,計,153868,150000,1.0258,1.1104,170979,0.8999,84,48,1831.8,0.95,79,1.0633,96,0.8750,0,131061,0.8518,0.2737,0,50895,0.3308,0.3536,1.1825,0.6273,2366,3902.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/02/28,土,土曜,,曇,14.0,9.0,計,399699,240000,1.6654,1.1376,265401,1.5060,206,83,1940.3,2.34,126,1.6349,132,1.5606,0,23817,0.0596,0.2583,0,102869,0.2574,0.3467,0.3170,0.6050,4673,5132.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/01,日,日祝,,雨,8.0,-1.0,計,301146,280000,1.0755,1.0755,332894,0.9046,143,66,2105.9,4.21,224,0.6384,130,1.1000,0,5130,0.0170,0.0170,0,68586,0.2278,0.2278,0.2448,0.2448,2997,6028.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/02,月,平日,,雨,8.0,0.0,計,177740,140000,1.2696,1.1402,148179,1.1995,89,39,1997.1,2.62,91,0.9780,78,1.1410,0,70395,0.3961,0.1577,0,58186,0.3274,0.2647,0.7234,0.4224,2766,3855.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/03,火,平日,,晴,7.0,1.0,計,137878,150000,0.9192,1.0820,132693,1.0391,88,31,1566.8,2.59,98,0.8980,74,1.1892,0,82121,0.5956,0.2556,0,48323,0.3505,0.2839,0.9461,0.5395,2063,4010.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/04,水,平日,,晴,11.0,-2.0,計,218542,150000,1.4569,1.1601,189750,1.1517,107,57,2042.4,3.15,98,1.0918,99,1.0808,0,54924,0.2513,0.2545,0,51981,0.2379,0.2718,0.4892,0.5263,2219,5909.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/05,木,平日,,晴,12.0,1.0,計,214788,150000,1.4319,1.2070,207717,1.0340,110,56,1952.6,3.24,98,1.1224,108,1.0185,0,78088,0.3636,0.2768,0,54779,0.2550,0.2684,0.6186,0.5452,2425,5314.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/06,金,平日,,曇,13.0,3.0,計,201926,150000,1.3462,1.2275,256568,0.7870,98,47,2060.5,2.88,98,1.0000,112,0.8750,0,54053,0.2677,0.2753,0,56202,0.2783,0.2700,0.5460,0.5453,2568,4717.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/07,土,土曜,,曇,7.0,5.0,計,311972,300000,1.0399,1.1848,295471,1.0558,133,62,2345.7,3.91,232,0.5733,133,1.0000,0,29206,0.0936,0.2391,0,65225,0.2091,0.2579,0.3027,0.4969,3101,6036.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/08,日,日祝,,雪,4.0,-2.0,計,276828,280000,0.9887,1.1505,374022,0.7401,126,55,2197.0,3.71,224,0.5625,171,0.7368,0,6660,0.0241,0.2067,0,68775,0.2484,0.2564,0.2725,0.4632,3223,5153.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/09,月,平日,,曇,5.0,-2.0,計,168311,140000,1.2022,1.1547,203743,0.8261,86,39,1957.1,2.53,91,0.9451,103,0.8350,0,91838,0.5456,0.2351,0,51969,0.3088,0.2608,0.8544,0.4960,2317,4358.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/10,火,平日,,晴,9.0,-1.0,計,219885,150000,1.4659,1.1794,240612,0.9139,107,51,2055.0,3.15,98,1.0918,128,0.8359,0,139226,0.6332,0.2744,0,53979,0.2455,0.2593,0.8787,0.5337,2311,5708.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/11,水,日祝,,曇,9.0,5.0,計,227781,300000,0.7593,1.1218,179338,1.2701,97,47,2348.3,2.85,240,0.4042,100,0.9700,0,12210,0.0536,0.2539,0,60307,0.2648,0.2598,0.3184,0.5137,2662,5134.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/12,木,平日,,曇,10.0,3.0,計,149540,150000,0.9969,1.1138,181512,0.8239,78,40,1917.2,2.29,98,0.7959,100,0.7800,0,46774,0.3128,0.2573,0,53145,0.3554,0.2653,0.6682,0.5226,2480,3617.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/13,金,平日,,晴,13.0,2.0,計,240661,150000,1.6044,1.1434,225616,1.0667,109,52,2207.9,3.21,98,1.1122,116,0.9397,0,109628,0.4555,0.2741,0,56913,0.2365,0.2629,0.6920,0.5369,2459,5872.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/14,土,土曜,,晴,16.0,1.0,計,282546,300000,0.9418,1.1217,289919,0.9746,124,57,2278.6,3.65,232,0.5345,138,0.8986,0,35429,0.1254,0.2606,0,65360,0.2313,0.2600,0.3567,0.5207,2995,5660.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/15,日,日祝,,曇,17.0,10.0,計,251819,280000,0.8994,1.1014,305884,0.8233,112,55,2248.4,3.29,224,0.5000,137,0.8175,0,8730,0.0347,0.2438,0,64423,0.2558,0.2597,0.2905,0.5035,2812,5373.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/16,月,平日,,曇,11.0,5.0,計,285499,150000,1.9033,1.1388,204855,1.3937,122,53,2340.2,3.59,98,1.2449,117,1.0427,0,24563,0.0860,0.2315,0,56320,0.1973,0.2548,0.2833,0.4864,2616,6548.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/17,火,平日,,晴,11.0,3.0,計,195952,150000,1.3063,1.1462,236035,0.8302,86,41,2278.5,2.53,98,0.8776,113,0.7611,0,41950,0.2141,0.2306,0,61090,0.3118,0.2577,0.5258,0.4884,2857,4115.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/18,水,平日,,雨,10.0,0.0,計,255481,150000,1.7032,1.1700,203545,1.2552,123,56,2077.1,3.62,98,1.2551,104,1.1827,0,143892,0.5632,0.2513,0,60772,0.2379,0.2565,0.8011,0.5078,2648,5788.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/19,木,平日,,晴,8.0,1.0,計,205424,150000,1.3695,1.1781,212044,0.9688,99,47,2075.0,2.91,98,1.0102,118,0.8390,0,58721,0.2859,0.2529,0,53913,0.2624,0.2568,0.5483,0.5097,2279,5408.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/20,金,平日,,晴,10.0,-1.0,計,282394,150000,1.8826,1.2058,169579,1.6653,138,69,2046.3,4.06,98,1.4082,100,1.3800,0,189337,0.6705,0.2785,0,60559,0.2144,0.2542,0.8849,0.5327,2620,6467.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/21,土,土曜,,晴,16.0,1.0,計,464891,300000,1.5496,1.2308,377257,1.2323,201,87,2312.9,5.91,232,0.8664,183,1.0984,0,48004,0.1033,0.2624,0,77842,0.1674,0.2462,0.2707,0.5087,3453,8078.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/22,日,日祝,,晴,22.0,6.0,計,387765,300000,1.2926,1.2350,352642,1.0996,172,75,2254.4,5.06,240,0.7167,149,1.1544,0,6660,0.0172,0.2450,0,77168,0.1990,0.2429,0.2162,0.4879,3483,6679.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/23,月,日祝,,晴,18.0,10.0,計,336110,280000,1.2004,1.2330,326908,1.0281,150,71,2240.7,4.41,224,0.6696,170,0.8824,0,35454,0.1055,0.2369,0,69832,0.2078,0.2408,0.3132,0.4778,3073,6562.5,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/24,火,平日,,晴,18.0,5.0,計,163903,150000,1.0927,1.2286,163015,1.0054,80,42,2048.8,2.35,98,0.8163,77,1.0390,0,133254,0.8130,0.2528,0,60658,0.3701,0.2444,1.1831,0.4972,2475,3973.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/25,水,平日,,雨,13.0,10.0,計,176027,150000,1.1735,1.2270,226798,0.7761,80,45,2200.3,2.35,98,0.8163,103,0.7767,0,9330,0.0530,0.2470,0,48247,0.2741,0.2452,0.3271,0.4923,2268,4656.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/26,木,平日,,曇,14.0,10.0,計,214844,150000,1.4323,1.2329,137123,1.5668,104,52,2065.8,3.06,98,1.0612,70,1.4857,0,108161,0.5034,0.2557,0,56076,0.2610,0.2458,0.7644,0.5015,2115,6094.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/02/27,金,平日,,曇,16.0,10.0,計,253724,150000,1.6915,1.2459,151606,1.6736,114,48,2225.6,3.35,98,1.1633,75,1.5200,0,69250,0.2729,0.2564,0,57623,0.2271,0.2451,0.5000,0.5014,2594,5868.7,,0.0000,
