業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/14,火,平日,,晴,29.0,21.0,計,494011,500000,0.9880,1.2310,431491,1.1449,218,81,2266.1,2.48,238,0.9160,204,1.0686,0,93329,0.1889,0.2426,0,115989,0.2348,0.1776,0.4237,0.4202,5267,5627.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/15,水,平日,,晴,27.0,21.0,計,335758,500000,0.6715,1.2019,411822,0.8153,155,67,2166.2,1.76,238,0.6513,211,0.7346,0,39082,0.1164,0.2390,0,98725,0.2940,0.1810,0.4104,0.4199,4621,4359.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/16,木,平日,,曇,26.0,22.0,計,600161,500000,1.2003,1.2018,828503,0.7244,252,96,2381.6,2.86,238,1.0588,328,0.7683,0,30337,0.0505,0.2296,0,134226,0.2237,0.1831,0.2742,0.4127,5951,6051.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/17,金,平日,,晴,29.0,21.0,計,631710,500000,1.2634,1.2047,509190,1.2406,257,98,2458.0,2.92,238,1.0798,237,1.0844,0,177435,0.2809,0.2322,0,133746,0.2117,0.1845,0.4926,0.4167,5887,6438.4,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/18,土,土曜,,晴,26.0,21.0,計,883356,850000,1.0392,1.1924,878884,1.0051,377,139,2343.1,4.28,404,0.9332,383,0.9843,0,201711,0.2283,0.2319,0,183555,0.2078,0.1860,0.4361,0.4180,8204,6460.4,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/19,日,日祝,,曇,23.0,20.0,計,746808,850000,0.8786,1.1707,880970,0.8477,344,139,2171.0,3.91,404,0.8515,454,0.7577,0,,0.0000,0.2199,0,154913,0.2074,0.1871,0.2074,0.4070,6946,6451.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/20,月,平日,,曇,24.0,18.0,計,580597,500000,1.1612,1.1704,802550,0.7234,262,90,2216.0,2.98,238,1.1008,346,0.7572,0,105199,0.1812,0.2184,0,121556,0.2094,0.1880,0.3906,0.4064,5360,6499.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/21,火,平日,,曇,19.0,15.0,計,395981,500000,0.7920,1.1561,684675,0.5783,180,83,2199.9,2.05,238,0.7563,287,0.6272,0,142655,0.3603,0.2220,0,108122,0.2730,0.1902,0.6333,0.4122,5071,4685.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/22,水,平日,,雨,16.0,13.0,計,493934,500000,0.9879,1.1500,506495,0.9752,221,87,2235.0,2.51,238,0.9286,241,0.9170,0,55509,0.1124,0.2186,0,123252,0.2495,0.1920,0.3619,0.4107,5323,5567.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/23,木,平日,,晴,23.0,14.0,計,458869,500000,0.9177,1.1419,601081,0.7634,205,81,2238.4,2.33,238,0.8613,250,0.8200,0,102184,0.2227,0.2187,0,121074,0.2639,0.1941,0.4865,0.4128,5356,5140.4,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/24,金,平日,,晴,21.0,14.0,計,554666,500000,1.1093,1.1408,420866,1.3179,252,96,2201.1,2.86,238,1.0588,204,1.2353,0,191771,0.3457,0.2229,0,122479,0.2208,0.1949,0.5666,0.4179,5642,5898.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/25,土,土曜,,曇,21.0,16.0,計,926746,850000,1.0903,1.1381,949967,0.9756,369,121,2511.5,4.19,404,0.9134,434,0.8502,0,276459,0.2983,0.2268,0,206686,0.2230,0.1964,0.5213,0.4232,8927,6228.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/26,日,日祝,,雨,21.0,18.0,計,789075,850000,0.9283,1.1273,858759,0.9189,350,144,2254.5,3.98,404,0.8663,399,0.8772,0,,0.0000,0.2172,0,162711,0.2062,0.1968,0.2062,0.4140,6661,7107.7,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/27,月,平日,,曇,22.0,17.0,計,456411,500000,0.9128,1.1210,619848,0.7363,231,89,1975.8,2.63,238,0.9706,298,0.7752,0,133535,0.2926,0.2190,0,112068,0.2455,0.1980,0.5381,0.4170,4969,5511.1,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/28,火,平日,,晴,18.0,14.0,計,330396,500000,0.6608,1.1078,481338,0.6864,149,67,2217.4,1.69,238,0.6261,211,0.7062,0,107124,0.3242,0.2208,0,134115,0.4059,0.2015,0.7302,0.4223,5181,3826.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/29,水,平日,,晴,19.0,10.0,計,459766,500000,0.9195,1.1026,475396,0.9671,185,77,2485.2,2.10,238,0.7773,227,0.8150,0,57493,0.1250,0.2186,0,121305,0.2638,0.2030,0.3889,0.4216,5120,5387.9,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/30,木,平日,,晴,22.0,11.0,計,460738,500000,0.9215,1.0977,452476,1.0183,211,90,2183.6,2.40,238,0.8866,182,1.1593,0,154300,0.3349,0.2212,0,127089,0.2758,0.2046,0.6107,0.4259,5081,5440.7,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2025/10/31,金,平日,,雨,17.0,13.0,計,526747,500000,1.0535,1.0965,366229,1.4383,208,85,2532.4,2.36,238,0.8740,192,1.0833,0,295087,0.5602,0.2298,0,152532,0.2896,0.2068,0.8498,0.4366,5744,5502.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/01,水,平日,,晴,28.0,20.0,計,126102,190000,0.6637,0.6637,185778,0.6788,68,40,1854.4,0.77,100,0.6800,103,0.6602,0,59880,0.4749,0.4749,0,53024,0.4205,0.4205,0.8953,0.8953,2304,3283.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/02,木,平日,,曇,27.0,19.0,計,130419,120000,1.0868,0.8275,122797,1.0621,57,32,2288.1,0.65,63,0.9048,67,0.8507,0,2259,0.0173,0.2422,0,54228,0.4158,0.4181,0.4331,0.6603,2411,3245.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/03,金,平日,,雨,25.0,21.0,計,100424,100000,1.0042,0.8706,84653,1.1863,54,28,1859.7,0.61,53,1.0189,50,1.0800,0,93383,0.9299,0.4357,0,65983,0.6570,0.4853,1.5869,0.9210,2894,2082.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/04,土,土曜,,雨,23.0,21.0,計,276778,280000,0.9885,0.9184,285020,0.9711,149,61,1857.6,1.69,147,1.0136,151,0.9868,0,32442,0.1172,0.2966,0,91411,0.3303,0.4176,0.4475,0.7142,3957,4196.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/05,日,日祝,,雨,24.0,21.0,計,245525,280000,0.8769,0.9064,289451,0.8482,134,61,1832.3,1.52,147,0.9116,164,0.8171,0,,0.0000,0.2138,0,86114,0.3507,0.3989,0.3507,0.6127,3741,3937.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/06,月,平日,,晴,29.0,21.0,計,123606,100000,1.2361,0.9372,82332,1.5013,65,39,1901.6,0.74,53,1.2264,41,1.5854,0,28986,0.2345,0.2163,0,55089,0.4457,0.4047,0.6802,0.6210,2392,3100.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/07,火,平日,,曇,30.0,20.0,計,138993,110000,1.2636,0.9677,113055,1.2294,78,41,1782.0,0.89,58,1.3448,73,1.0685,0,20066,0.1444,0.2076,0,56374,0.4056,0.4048,0.5500,0.6124,2717,3069.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/08,水,平日,,晴,31.0,21.0,計,115636,110000,1.0512,0.9748,118718,0.9740,59,30,1959.9,0.67,58,1.0172,81,0.7284,0,73739,0.6377,0.2471,0,51608,0.4463,0.4086,1.0840,0.6557,2176,3188.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/09,木,平日,,晴,27.0,21.0,計,101795,200000,0.5090,0.9123,209832,0.4851,57,30,1785.9,0.65,105,0.5429,115,0.4957,0,5494,0.0540,0.2327,0,53057,0.5212,0.4171,0.5752,0.6497,2427,2516.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/10,金,平日,,曇,25.0,19.0,計,153841,200000,0.7692,0.8953,192924,0.7974,76,43,2024.2,0.86,105,0.7238,103,0.7379,0,226601,1.4730,0.3588,0,55499,0.3608,0.4113,1.8337,0.7701,2439,3784.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/11,土,土曜,,晴,27.0,21.0,計,269813,300000,0.8994,0.8959,300133,0.8990,129,57,2091.6,1.47,158,0.8165,159,0.8113,0,53324,0.1976,0.3344,0,92242,0.3419,0.4008,0.5395,0.7352,4089,3959.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/12,日,日祝,,雨,25.0,22.0,計,325189,350000,0.9291,0.9009,349206,0.9312,168,75,1935.6,1.91,184,0.9130,196,0.8571,0,,0.0000,0.2828,0,96295,0.2961,0.3847,0.2961,0.6675,4170,4679.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/13,月,日祝,,晴,27.0,22.0,計,233426,250000,0.9337,0.9041,249358,0.9361,118,53,1978.2,1.34,53,2.2264,137,0.8613,0,19021,0.0815,0.2627,0,89790,0.3847,0.3847,0.4661,0.6474,3913,3579.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/14,火,平日,,晴,30.0,19.0,計,113149,120000,0.9429,0.9058,125278,0.9032,55,32,2057.3,0.63,63,0.8730,64,0.8594,0,6073,0.0537,0.2531,0,59175,0.5230,0.3910,0.5767,0.6441,2675,2537.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/15,水,平日,,曇,27.0,21.0,計,109035,140000,0.7788,0.8996,136926,0.7963,63,42,1730.7,0.72,74,0.8514,80,0.7875,0,63533,0.5827,0.2671,0,34724,0.3185,0.3880,0.9012,0.6551,1646,3974.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/16,木,平日,,曇,26.0,22.0,計,211807,130000,1.6293,0.9314,122931,1.7230,96,52,2206.3,1.09,68,1.4118,72,1.3333,0,3703,0.0175,0.2481,0,70670,0.3337,0.3838,0.3511,0.6319,3067,4143.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/17,金,平日,,晴,28.0,19.0,計,151967,170000,0.8939,0.9294,167911,0.9050,89,48,1707.5,1.01,89,1.0000,92,0.9674,0,160942,1.0591,0.2902,0,57337,0.3773,0.3835,1.4364,0.6736,2515,3625.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/18,土,土曜,,曇,27.0,19.0,計,303437,220000,1.3793,0.9587,222820,1.3618,140,69,2167.4,1.59,116,1.2069,129,1.0853,0,14710,0.0485,0.2675,0,96590,0.3183,0.3774,0.3668,0.6448,4203,4331.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/19,日,日祝,,曇,22.0,19.0,計,396346,350000,1.1324,0.9751,381128,1.0399,182,87,2177.7,2.07,184,0.9891,230,0.7913,0,,0.0000,0.2382,0,101519,0.2561,0.3641,0.2561,0.6023,4704,5055.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/20,月,平日,,曇,24.0,18.0,計,165956,100000,1.6596,0.9930,102835,1.6138,91,49,1823.7,1.03,53,1.7170,72,1.2639,0,62291,0.3753,0.2442,0,57840,0.3485,0.3634,0.7239,0.6077,2791,3567.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/21,火,平日,,曇,19.0,15.0,計,150884,150000,1.0059,0.9935,179198,0.8420,82,42,1840.0,0.93,79,1.0380,95,0.8632,0,25083,0.1662,0.2413,0,57370,0.3802,0.3641,0.5465,0.6053,2772,3265.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/22,水,平日,,雨,14.0,12.0,計,163542,130000,1.2580,1.0019,132817,1.2313,89,49,1837.6,1.01,68,1.3088,73,1.2192,0,36569,0.2236,0.2406,0,49182,0.3007,0.3615,0.5243,0.6021,2377,4128.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/23,木,平日,,晴,23.0,13.0,計,227227,110000,2.0657,1.0297,122030,1.8621,125,63,1817.8,1.42,58,2.1552,73,1.7123,0,6747,0.0297,0.2295,0,60732,0.2673,0.3566,0.2970,0.5861,2917,4673.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/24,金,平日,,曇,21.0,13.0,計,193213,120000,1.6101,1.0458,115059,1.6793,94,52,2055.5,1.07,63,1.4921,72,1.3056,0,132261,0.6845,0.2489,0,59870,0.3099,0.3546,0.9944,0.6035,2879,4026.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/25,土,土曜,,曇,21.0,15.0,計,405667,270000,1.5025,1.0726,279161,1.4532,183,83,2216.8,2.08,142,1.2887,164,1.1159,0,30485,0.0751,0.2346,0,95301,0.2349,0.3448,0.3101,0.5794,4401,5530.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/26,日,日祝,,雨,20.0,17.0,計,414959,330000,1.2575,1.0849,321138,1.2922,192,87,2161.2,2.18,174,1.1034,189,1.0159,0,,0.0000,0.2164,0,107959,0.2602,0.3382,0.2602,0.5546,4651,5353.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/27,月,平日,,曇,21.0,15.0,計,156465,130000,1.2036,1.0880,130983,1.1945,85,50,1840.8,0.97,68,1.2500,78,1.0897,0,122048,0.7800,0.2324,0,56510,0.3612,0.3389,1.1412,0.5713,2481,3783.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/28,火,平日,,曇,18.0,12.0,計,150752,110000,1.3705,1.0940,110801,1.3606,89,45,1693.8,1.01,58,1.5345,65,1.3692,0,18890,0.1253,0.2296,0,64071,0.4250,0.3412,0.5503,0.5707,2802,3228.1,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/29,水,平日,,晴,19.0,9.0,計,152900,100000,1.5290,1.1022,82976,1.8427,87,44,1757.5,0.99,53,1.6415,44,1.9773,0,99013,0.6476,0.2406,0,60344,0.3947,0.3426,1.0422,0.5832,2592,3539.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/30,木,平日,,晴,22.0,10.0,計,159270,120000,1.3273,1.1073,123314,1.2916,100,52,1592.7,1.14,63,1.5873,68,1.4706,0,22417,0.1407,0.2379,0,57526,0.3612,0.3431,0.5019,0.5810,2499,3824.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2025/10/31,金,平日,,雨,16.0,13.0,計,129200,110000,1.1745,1.1086,94461,1.3678,75,43,1722.7,0.85,58,1.2931,59,1.2712,0,264550,2.0476,0.2763,0,68505,0.5302,0.3470,2.5778,0.6233,2896,2676.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/01,水,平日,,晴,27.0,20.0,計,263243,200000,1.3162,1.3162,230247,1.1433,103,52,2555.8,3.03,132,0.7803,106,0.9717,0,122202,0.4642,0.4642,0,48081,0.1826,0.1826,0.6469,0.6469,2046,7719.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/02,木,平日,,曇,27.0,18.0,計,296204,210000,1.4105,1.3645,312644,0.9474,112,59,2644.7,3.29,138,0.8116,142,0.7887,0,93460,0.3155,0.3855,0,55439,0.1872,0.1850,0.5027,0.5705,2432,7307.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/03,金,平日,,曇,26.0,21.0,計,363814,250000,1.4553,1.3989,319891,1.1373,145,64,2509.1,4.26,165,0.8788,149,0.9732,0,127484,0.3504,0.3717,0,51267,0.1409,0.1677,0.4913,0.5393,2457,8884.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/04,土,土曜,,雨,22.0,20.0,計,421320,350000,1.2038,1.3313,318602,1.3224,178,79,2367.0,5.24,271,0.6568,159,1.1195,0,43083,0.1023,0.2872,0,64410,0.1529,0.1630,0.2551,0.4503,2815,8980.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/05,日,日祝,,雨,24.0,22.0,計,469357,350000,1.3410,1.3338,319873,1.4673,201,77,2335.1,5.91,280,0.7179,145,1.3862,0,4590,0.0098,0.2155,0,69493,0.1481,0.1592,0.1578,0.3746,3057,9212.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/06,月,平日,,晴,28.0,20.0,計,278064,210000,1.3241,1.3325,225171,1.2349,135,53,2059.7,3.97,138,0.9783,67,2.0149,0,180150,0.6479,0.2729,0,53752,0.1933,0.1637,0.8412,0.4366,2345,7114.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/07,火,平日,,曇,29.0,21.0,計,320730,210000,1.5273,1.3555,170096,1.8856,135,61,2375.8,3.97,138,0.9783,81,1.6667,0,51661,0.1611,0.2581,0,48850,0.1523,0.1622,0.3134,0.4202,2313,8319.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/08,水,平日,,曇,30.0,21.0,計,352415,210000,1.6782,1.3895,271045,1.3002,139,56,2535.4,4.09,138,1.0072,131,1.0611,0,66025,0.1874,0.2490,0,51151,0.1451,0.1600,0.3325,0.4091,2188,9664.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/09,木,平日,,晴,27.0,21.0,計,249348,220000,1.1334,1.3640,248657,1.0028,117,57,2131.2,3.44,145,0.8069,124,0.9435,0,108174,0.4338,0.2643,0,43715,0.1753,0.1613,0.6091,0.4256,2098,7131.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/10,金,平日,,晴,26.0,17.0,計,251937,250000,1.0077,1.3278,224931,1.1201,115,53,2190.8,3.38,165,0.6970,113,1.0177,0,330002,1.3099,0.3450,0,53803,0.2136,0.1653,1.5234,0.5103,2359,6407.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/11,土,土曜,,曇,26.0,21.0,計,367987,350000,1.0514,1.2934,335779,1.0959,168,69,2190.4,4.94,271,0.6199,170,0.9882,0,69882,0.1899,0.3293,0,67870,0.1844,0.1672,0.3743,0.4965,2990,7384.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/12,日,日祝,,雨,26.0,22.0,計,450035,350000,1.2858,1.2925,357087,1.2603,199,73,2261.5,5.85,280,0.7107,159,1.2516,0,4590,0.0102,0.2941,0,72656,0.1614,0.1666,0.1716,0.4607,3231,8357.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/13,月,日祝,,晴,27.0,23.0,計,337160,350000,0.9633,1.2597,254355,1.3255,154,73,2189.4,4.53,280,0.5500,117,1.3162,0,21527,0.0638,0.2766,0,68418,0.2029,0.1694,0.2668,0.4459,3070,6589.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/14,火,平日,,曇,30.0,20.0,計,199153,210000,0.9483,1.2421,235208,0.8467,96,47,2074.5,2.82,138,0.6957,116,0.8276,0,96708,0.4856,0.2856,0,50498,0.2536,0.1730,0.7392,0.4586,2322,5146.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/15,水,平日,,曇,26.0,21.0,計,278637,210000,1.3268,1.2467,220630,1.2629,102,51,2731.7,3.00,138,0.7391,106,0.9623,0,34333,0.1232,0.2763,0,55190,0.1981,0.1744,0.3213,0.4508,2492,6708.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/16,木,平日,,雨,24.0,22.0,計,216454,220000,0.9839,1.2327,184981,1.1701,101,52,2143.1,2.97,145,0.6966,92,1.0978,0,93452,0.4317,0.2829,0,51542,0.2381,0.1771,0.6699,0.4600,2218,5855.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/17,金,平日,,晴,28.0,19.0,計,223960,250000,0.8958,1.2136,204672,1.0942,96,43,2332.9,2.82,165,0.5818,112,0.8571,0,121056,0.5405,0.2937,0,54403,0.2429,0.1799,0.7834,0.4736,2453,5478.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/18,土,土曜,,曇,24.0,19.0,計,344632,350000,0.9847,1.1967,317599,1.0851,135,66,2552.8,3.97,271,0.4982,145,0.9310,0,45345,0.1316,0.2839,0,72595,0.2106,0.1817,0.3422,0.4656,3321,6226.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/19,日,日祝,,曇,23.0,20.0,計,349057,350000,0.9973,1.1830,386159,0.9039,164,67,2128.4,4.82,280,0.5857,187,0.8770,0,1530,0.0044,0.2677,0,65477,0.1876,0.1821,0.1920,0.4498,2944,7113.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/20,月,平日,,曇,23.0,18.0,計,225413,210000,1.0734,1.1787,250368,0.9003,128,63,1761.0,3.76,138,0.9275,119,1.0756,0,45845,0.2034,0.2654,0,51261,0.2274,0.1837,0.4308,0.4491,2224,6081.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2025/10/21,火,平日,,曇,18.0,14.0,計,105917,210000,0.5044,1.1531,136323,0.7770,51,31,2076.8,1.50,138,0.3696,77,0.6623,0,32866,0.3103,0.2661,0,41433,0.3912,0.1872,0.7015,0.4533,1968,3229.2,,0.0000,
